,제목,저자,출판일,기관,초록
933,녹차잎분말을 이용한 마루판의 유해 TVOC 제거효과,이화형 /Hwahyoung Lee,2008,한국목재공학회,"본 연구는 내구성이 우수하며 포름알데히드방출이 적은 페놀수지 사용 메란티합판을 마루판용 대판으로 사용하고 북미산 벚나무 단판을 표면재료로 사용한 마루판의 제조과정에서 접착제 및 도료에 녹차잎 분말을 첨가하였을 때 마루판으로부터 방출하는 총휘발성유기화합물(TVOC)과 포름알데히드의 감소효과와 녹차잎 분말의 적정 첨가량을 구명하였다.
 1) 녹차잎 분말의 폴리페놀화합물량은 9.85%였다.
 2) 녹차잎 분말은 FT-IR 결과 벤즈알데히드와 에틸헥사알콜과 반응하여 화학결합을 하는 것으로 나타났다.
 3)페놀수지메란티대판에 벚나무단판오버레이 마루판 제조를 위한 접착제와 UV도료에 전건중량기준으로 2.5%의 녹차잎 분말을 각각 첨가하는 것이 총휘발성유기화합물과 포름알데히드의 방산제거 효과가 매우 적절한 것으로 나타났다.
 4)20L 소형챔버법에 의한 녹차잎 분말 2.5%를 접착제와 도료에 각각 첨가한 온돌용 마루판의 7일째 TVOC는 0.089 mg/m2hr이고 포름알데히드는 0.001 mg/m2hr를 나타내 최우수등급으로 나타났다.This research was carried out to use green tea leaves powder for scavenging effects of volatile organic compounds on the UV varnishes and adhesives of fancy cherry veneer overlaid on the PF resin bonded Meranti plywood. The results are as follows: 1) Green tea leaves contained 9.85% of polyphenol compounds.
 2) FT-IR results showed green tea leaves had effects to react with benzaldehyde and ethyl hexyl alcohol to form a chemical bond.
 3)2.5% of green tea leaves powder content was proper for scavenging effect on the UV varnishes and adhesives of fancy veneer overlaid on the PF resin bonded plywood
 4)20 liters small chamber test indicated excellent emission speed results such as 0.089 mg/m2hr of TVOC and 0.001 mg/m2hr of HCHO (on 7th day), as compared with standard (less than 0.1 mg/m2hr of TVOC and 0.015 mg/m2hr of HCHO emission are the excellent grade).This research was carried out to use green tea leaves powder for scavenging effects of volatile organic compounds on the UV varnishes and adhesives of fancy cherry veneer overlaid on the PF resin bonded Meranti plywood. The results are as follows: 1) Green tea leaves contained 9.85% of polyphenol compounds.
 2) FT-IR results showed green tea leaves had effects to react with benzaldehyde and ethyl hexyl alcohol to form a chemical bond.
 3)2.5% of green tea leaves powder content was proper for scavenging effect on the UV varnishes and adhesives of fancy veneer overlaid on the PF resin bonded plywood
 4)20 liters small chamber test indicated excellent emission speed results such as 0.089 mg/m2hr of TVOC and 0.001 mg/m2hr of HCHO (on 7th day), as compared with standard (less than 0.1 mg/m2hr of TVOC and 0.015 mg/m2hr of HCHO emission are the excellent grade)."
934,The effect of nitroglycerin on hemodynamic changes during laparoscopic low anterior resection,문현수 /Moon Hyun Soo,2011,대한마취통증의학회,"Background: More laparoscopic low anterior resections (LAR) are being performed in recent years. There has been controversy around the hemodynamic changes affected by the Trendelenburg position and pneumoperitoneum during LAR. The goal of this study was to analyze the effect of nitroglycerin (NTG) on hemodynamic changes during LAR.
Methods: Forty ASA physical status I-II patients undergoing LAR were randomized into two groups: the NTG infused group (N group, n = 20) and the control group (C group, n = 20). Anesthesia was maintained with sevoflurane at 1-3 vol%, air/oxygen (50%/50%) and continuous infusion with remifentanil. The N group patients were given 0.5 μg/kg/min of NTG during anesthesia. Mean arterial pressure (MAP), heart rate (HR), central venous pressure (CVP), cardiac index (CI), stroke volume (SV) and systemic vascular resistance (SVR) were assessed 10 min after induction (T1), 5 min after pneumoperitoneum in the supine position (T2), 10 min after pneumoperitoneum in the Trendelenburg position (T3), 30 min after pneumoperitoneum in the Trendelenburg position (T4), 1 hr after pneumoperitoneum in the Trendelenburg position (T5) in addition to 5 (T6), 10 (T7) and 30 min (T8) after removal of the pneumoperitoneum in the supine position.
Results: The increases of MAP were milder in the N group (22.6-7.3%) than the C group (32.3-17.7%) during pneumoperitoneum and while in the Trendelenburg position. The significant decreases of HR were maintained in the C group, but the changes in HR were not significant in N group during the operation. The increases in CVP were less in N group than C group. The increases of SVR were milder in N group (19.4-1.4%) than C group (41.7-16.6%)during pneumoperitoneum in the Trendelenburg position.
Conclusions: Intraoperative NTG infusions were effective to some degree in reducing the hemodynamic changes during pneumoperitoneum with Trendelenburg positioning for LAR."
935,Identification of Risk Factors Influencing In-Stent Restenosis with Acute Coronary Syndrome Presentation,조재영 /Jae young cho,2017,전남대학교 의과학연구소,"Although the angiographic rates of in-stent restenosis (ISR) at later months have reduced dramatically with the introduction of drug-eluting stents (DESs), some patients with ISR after implantation of DES present with acute coronary syndrome (ACS). Here, we sought to identify parameters influencing the likelihood of restenosis with ACS presentation after DES implantation. Stented patients (n=3,817) with DESs in the Korea University Anam Hospital percutaneous coronary intervention registry were reviewed retrospectively for inclusion. In this database, 247 age- and sex-matched patients (6.5%) with ISR were allocated to either the Stable ISR group (n=78) or the ACS ISR group (n=73). Predictors of in-stent restenosis were identified with Cox regression analyses. Age (hazard ratio [HR], 1.14; 95% confidence interval [CI], 1.02 to 1.27; p=0.026), diabetes (HR, 8.40; 95% CI, 1.30 to 54.1; p=0.025), use of aspirin (HR, 0.003; 95% CI, 0.0001 to 0.63; p=0.03), clopidogrel (HR, 0.005; 95% CI, 0.001 to 0.121; p=0.001), renin-angiotensin system (RAS) blocker (HR, 0.02; 95% CI, 0.003 to 0.14; p＜0.001), use of first -generation DES (HR, 0.07; 95% CI, 0.009 to 0.59; p=0.014), and matrix metalloproteinase 2 (MMP-2) levels (HR, 1.120; 95% CI, 1.001 to 1.190; p=0.004) during follow-up angiograms were significant predictors of ISR with ACS presentation during the 3 year follow-up. Age, diabetes, the use of first generation DES, and increased MMP-2 levels were significant predictors of ISR with ACS presentation; moreover, the use of aspirin, clopidogrel, RAS blocker, and the use of second generation DESs prevented ISR with ACS presentation."
936,Predictors of Institutionalization in Patients with Alzheimer’s Disease in South Korea,박동규,2018,대한신경과학회,"Background and Purpose We investigated predictors of institutionalization in patients withAlzheimer’s disease (AD) in South Korea.
Methods In total, 2,470 patients with AD aged 74.5±7.8 years (mean±standard deviation,68.1% females) were enrolled from November 2005 to December 2013. The dates of institutionalizationwere identified from the public Long-Term-Care Insurance program in January 2014.
We used a Cox proportional-hazards model to identify predictors for future institutionalizationamong characteristics at the time of diagnosis in 2,470 AD patients. A similar Cox proportionalhazardsmodel was also used to investigate predictors among variables that reflected longitudinalchanges in clinical variables before institutionalization in 816 patients who underwent follow-up testing.
Results A lower Mini Mental State Examination score [hazard ratio (HR)=0.95, 95% confidenceinterval (CI)=0.92–0.97] and higher scores for the Clinical Dementia Rating and Neuro-Psychiatric Inventory (HR=1.01, 95% CI=1.00–1.01) at baseline were independent predictors ofinstitutionalization. The relationship of patients with their main caregivers, presence of the apolipoproteinE e4 allele, and medication at baseline were not significantly associated with the rateof institutionalization. In models with variables that exhibited longitudinal changes, larger annualchange in Clinical Dementia Rating Sum of Boxes score (HR=1.15, 95% CI=1.06–1.23)and higher medication possession ratio of antipsychotics (HR=1.89, 95% CI=1.20–2.97) predictedearlier institutionalization.
Conclusions This study shows that among Korean patients with AD, lower cognitive ability,higher dementia severity, more-severe behavioral symptoms at baseline, more-rapid decline in dementiaseverity, and more-frequent use of antipsychotics are independent predictors of earlier institutionalization."
937,Characterizing the efficacy and trends of adjuvant therapy versus observation in women with early stage (uterine confined) leiomyosarcoma: a National Cancer Database study,Anthony B. Costales,2020,대한부인종양학회,"Objective: The utility of adjuvant therapy for women with uterine confined leiomyosarcoma remains uncertain. We sought to identify trends, analyze efficacy, and assess survival impact of adjuvant therapy in this patients.
Methods: We performed an observational cohort study of 1030 women with early stage leiomyosarcoma from the 2008–2014 National Cancer Database. Multi-nominal logistic regression was used to identify trends in receipt of adjuvant treatment. Demographic and clinical characteristics were compared. Kaplan-Meier curves were used to estimate survival.
Results: There were 547 who (53.1%) received observation, 79 (7.7%) received radiation alone, 340 (33.0%) received chemotherapy alone, and 64 (6.2%) received chemoradiation. Patients were more likely to be observed if tumor size was <5 cm (hazard ratio [HR]=0.97; 95% confidence interval [CI]=0.95–0.99; p=0.017) and less likely to be observed if lymphovascular space invasion (LVSI) was present (HR=0.60; 95% CI=0.41–0.89; p=0.010). Patients were more likely to receive chemotherapy if they were younger (HR=0.78; 95% CI=0.65–0.94; p=0.010) and if they had LVSI (HR=1.47; 95% CI=1.01–2.16; p=0.040). There was an independent association between older age, tumor size >5 cm, and LVSI with worsened survival, with the strongest predictor of mortality being the presence of LVSI. With a median survival of 61.9 months, there was no difference in estimated overall survival at 1 and 3 years based on receipt of adjuvant treatment as compared to observation (p=0.500).
Conclusion: Although women with uterine confined leiomyosarcoma experience high recurrence rates and poor survival outcomes, adjuvant treatment does not appear to confer a survival benefit."
938,F-18 FDG를 이용한 핵의학 검사에서 주변 선량의 안전성 평가,곽병준,2009,한국안전학회,"Radioactive medicines are used a lot owing to the increase of a PET-CT examination using glucose metabolism
useful for the early diagnosis of diseases. Therefore, the spatial dose that is generated from patients and their
surroundings causes the patients' guardians and health professional to be exposed to radiation. However, they get
unnecessarily exposed to radiation because medical institutions lack in space for isolation and recognition of the examination.
This research intended to examine the spatial dose rates by measuring the dose emitted from the patient for
48 hours to whom F-18 FDG was administered. The spatial dose rates that were measured 100cm away from the
patient's body after F-18 FDG was injected were 65.88μSv/hr at 60-minute point, 45.13μSv/hr at 90-minute point, 9.88
μSv/hr at 6-hour point, and 1.24μSv/hr at 12-hour point. When the dose that the guardian and health professional got
was converted into the annual(240-day working) accumulative dose, it was examined that the guardian received 81.56
mSv/yr and health professional received 49.36mSv/yr. In addition, the result has revealed that the dose that the patient
received from one time of PET-CT examination was 3.75mSv/yr, which is 1.5 times more when compared with the
annual natural radiation exposure dose.Radioactive medicines are used a lot owing to the increase of a PET-CT examination using glucose metabolism
useful for the early diagnosis of diseases. Therefore, the spatial dose that is generated from patients and their
surroundings causes the patients' guardians and health professional to be exposed to radiation. However, they get
unnecessarily exposed to radiation because medical institutions lack in space for isolation and recognition of the examination.
This research intended to examine the spatial dose rates by measuring the dose emitted from the patient for
48 hours to whom F-18 FDG was administered. The spatial dose rates that were measured 100cm away from the
patient's body after F-18 FDG was injected were 65.88μSv/hr at 60-minute point, 45.13μSv/hr at 90-minute point, 9.88
μSv/hr at 6-hour point, and 1.24μSv/hr at 12-hour point. When the dose that the guardian and health professional got
was converted into the annual(240-day working) accumulative dose, it was examined that the guardian received 81.56
mSv/yr and health professional received 49.36mSv/yr. In addition, the result has revealed that the dose that the patient
received from one time of PET-CT examination was 3.75mSv/yr, which is 1.5 times more when compared with the
annual natural radiation exposure dose."
939,응급진료센터에 내원한 급성 담관염 환자에서 혈액요소질소/알부민 비를 이용한 28일 사망률 예측의 유용성,강현솔,2015,대한응급의학회,"Purpose: We evaluated the blood urea nitrogen (BUN)/albumin (B/A) ratio in patients with acute cholangitis to determine the prognostic significance of the B/A ratio as a marker of early mortality in critically ill patients with acute cholangitis.
Methods: We retrospectively analyzed medical records in two emergency departments (ED) and screened eligible adult patients who were admitted to the ED with acute cholangitis. The B/A ratio was evaluated as the BUN value divided by albumin level on each hospital day. The clinical outcome was mortality after 28 days.
Results: A total of 461 patients with acute cholangitis were included in this study. Multivariate Cox proportional hazard models showed that higher B/A ratio on ED admission (day 1) (Hazard Ratio (HR): 1.182; 95% Confidence Interval (CI): 1.076-1.298, p<0.001) and day 4 (HR: 1.192; 95% CI: 1.019-1.395, p=0.028) were independent risk factors for mortality at 28 days. Our study showed that the increased 28-day mortality was associated with a B/A ratio >6.83 on day 1 (HR: 4.065; 95% CI: 4.123-43.737, p<0.001) and a higher B/A ratio (>6.26) on day 4 (HR: 7.16; 95% CI: 1.412- 36.333, p=0.018) in patients with acute cholangitis.
Conclusion: The ratio of BUN to albumin on ED admission is a promising prognostic marker of 28-day mortality in patients with acute cholangitis."
940,A prediction model of survival for patients with bone metastasis from uterine cervical cancer,Hiroko Matsumiya,2016,대한부인종양학회,"Objective: The aim of the study was to establish a predictive model of survival period afterbone metastasis from cervical cancer.
Methods: A total of 54 patients with bone metastasis from cervical cancer were included in thestudy. Data at the time of bone metastasis diagnosis, which included presence of extraskeletalmetastasis, performance status, history of any previous radiation or chemotherapy, thenumber of bone metastases, onset period, and treatment were collected. Survival data wereanalyzed using Kaplan-Meier method and Cox proportional hazards model.
Results: The median survival period after diagnosis of bone metastasis was 22 weeks (5months). The 26- and 52-week survival rates after bone metastasis were 36.5% and 15.4%,respectively. Cox regression analysis showed that extraskeletal metastasis (hazard ratio [HR],6.1; 95% CI, 2.2 to 16.6), performance status of 3 to 4 (HR, 7.8; 95% CI, 3.3 to 18.2), previousradiation or chemotherapy (HR, 3.3; 95% CI, 1.4 to 7.8), multiple bone metastases (HR, 1.9;95% CI, 1.0 to 3.5), and a bone metastasis-free interval of <12 months (HR, 2.5; 95% CI, 1.2to 5.3) were significantly and independently related to poor survival. A prognostic score wascalculated by adding the number of each significant factor. The 26-week survival rates afterdiagnosis of bone metastasis were 70.1% in the group with a score ≤2, 46.7% in the groupwith a score of 3, and 12.5% in the group with a score ≥4 (p<0.001).
Conclusion: This scoring system provided useful prognostic information on survival ofpatients with bone metastasis of cervical cancer."
941,Amikacin Pharmacokinetics and a New Dosing Guideline in Korean Neonates,안숙희,2006,한국병원약사회,"The objectives of this study is to evaluate the correlations between patient characteristics and amikacin pharmacokinetics, and develop a new dosing regimen for Korean neonates. This study was conducted in the Neonatal Intensive Care Unit at Asan Medical Center in Seoul, Korea, between February 2003 and February 2005. Demographic and pharmacokinetic data were collected for 107 neonates of 24 to 41 weeks` gestational age (GA) treated with amikacin and received therapeutic drug monitoring by a pharmacist. The medication was infused over 30 minutes and 268 serum amikacin concentrations (134 peak and trough pairs) were taken at steady state. The pharmacokinetic parameters of amikacin in the study population were as follows: Vd (0.56 ± 0.13 L/kg), t1/2 (6.6 ± 4.1 hr), K (0.14 ± 0.06 hr-1) and CL (0.07 ± 0.03 L kg-1 hr-1). CL (L kg-1 hr-1) significantly increased with body weight (CL = 1.795 × 10-5 × body weight + 0.038), postnatal age (CL = 0.001 × PNA + 0.057), postconceptional age (CL = 0.004 × PCA - 0.073) and decreased with serum creatinine (CL = -0.045 × Scr + 0.107) (P 0.001). The mean peak and trough concentrations were 26.9 ± 7.8 and 3.4 ± 3.3 μg/mL, respectively. The overall ratios within the therapeutic range of peak (20~30 μg/mL) and trough (2~5 μg/mL) were 50.8 and 44.8%, respectively. Compared to the current therapy, the dose was reduced from 15~18 mg/kg to 13 mg/kg in neonates with PNA ≤ 7 days while dose increased from 12 mg/kg to 13 mg/kg in neonates with PNA ≥ 8 days in the new dosing guideline. The dosing interval was prolonged from 24 to 36 hr in neonates with PCA ≤ 29 and PNA ≥ 8 days. CL was influenced by PCA and PNA, and a new dosing guideline was constructed based on the results."
942,Nitrous Oxide와 Remifentanil이 Desflurane 마취하 기관내삽관 시 심혈관계에 미치는 영향,홍진욱,2008,대한마취통증의학회,"Background: Desflurane is known to causes hypertension and
tachycardia when its inspired concentration is rapidly increased. We
determined whether nitrous oxide (N2O) or remifentanil alters cardiovascular
responses to intubation and/or inhalation of high concentrations
of desflurane during induction of anesthesia.
Methods: Sixty patients were assigned randomly into three groups
(n = 20 each). Anesthesia was induced with thiopental 5 mg/kg
followed by saline (control and N2O groups) or remifentanil 1μg/kg
(remifentanil group). Tracheal intubation was facilitated with intravenous
vecuronium 0.12 mg/kg and 12% desflurane was given soon
after the intubation. In addition, 75% N2O was given beginning 3
min before the intubation in the N2O group. Systolic arterial pressure
(SAP), heart rate (HR), and plasma catecholamine concentrations
were determined.
Results: The intubation resulted in an immediate increase and an
additional second increase of SAP and HR at 3 to 5 min after
intubation in all groups. SAP but not HR in the N2O group and
both SAP and HR in the remifentanil group at first and second peak
responses were lower than in the control group. Norepinephrine
increased at 1 min after intubation and increased further at 5 min
in the control and N2O groups but only increased at 5 min in the
remifentanil group.
Conclusions: A biphasic pressor and tachycardiac response in
response to intubation and desflurane were noted. Although N2O
did not affect tachycardiac response, it suppressed the pressor
responses and augmented norepinephrine release. However, remifentanil
significantly attenuated hemodynamic and catecholamine
responses to endotracheal intubation and desflurane.Background: Desflurane is known to causes hypertension and
tachycardia when its inspired concentration is rapidly increased. We
determined whether nitrous oxide (N2O) or remifentanil alters cardiovascular
responses to intubation and/or inhalation of high concentrations
of desflurane during induction of anesthesia.
Methods: Sixty patients were assigned randomly into three groups
(n = 20 each). Anesthesia was induced with thiopental 5 mg/kg
followed by saline (control and N2O groups) or remifentanil 1μg/kg
(remifentanil group). Tracheal intubation was facilitated with intravenous
vecuronium 0.12 mg/kg and 12% desflurane was given soon
after the intubation. In addition, 75% N2O was given beginning 3
min before the intubation in the N2O group. Systolic arterial pressure
(SAP), heart rate (HR), and plasma catecholamine concentrations
were determined.
Results: The intubation resulted in an immediate increase and an
additional second increase of SAP and HR at 3 to 5 min after
intubation in all groups. SAP but not HR in the N2O group and
both SAP and HR in the remifentanil group at first and second peak
responses were lower than in the control group. Norepinephrine
increased at 1 min after intubation and increased further at 5 min
in the control and N2O groups but only increased at 5 min in the
remifentanil group.
Conclusions: A biphasic pressor and tachycardiac response in
response to intubation and desflurane were noted. Although N2O
did not affect tachycardiac response, it suppressed the pressor
responses and augmented norepinephrine release. However, remifentanil
significantly attenuated hemodynamic and catecholamine
responses to endotracheal intubation and desflurane."
943,"가스분석 결과를 기준으로 동작감지기 엑티칼, 엑티그라프의 타당도",김현민,2008,대한가정의학회,"연구배경: 신체 활동이 적음은 비만, 심혈관계 질환 등 많은 질병의 위험인자로 대두되고 있고, 규칙적인 신체활동은 모든 원인의 사망률을 감소시킨다는 연구결과가 있다. 따라서 질병예방과 건강증진을 위하여 신체활동을 권고할 필요가 있고, 이를 위해서는 신체활동량을 정확하게 측정하고 평가할 수 있는 방법이 필요하다. 서구의 연구에서 엑티칼Ⓡ(Mini Mitter company, USA)과 엑티그라프Ⓡ (LLC, USA)는 정확한 신체활동량 측정이 가능한 기구로 평가되고 있지만, 동양인을 대상으로 두 기구의 타당도를 살펴 본 연구는 없다. 따라서 우리나라 성인에서 두 동작감지기의 정확도를 확인하고, 두 기구간의 차이를 평가할 필요가 있다. 
방법: 건강한 20세 이상의 성인 지원자를 대상으로 하였다. 참가자들은 허리에 두 개의 동작감지기(엑티칼, 엑티그라프)를 착용한 상태에서, 2단계의 보행속도의 신체활동(4 km/hr, 6 km/hr)과, 조깅속도의 신체활동(8 km/hr)을 수행하였다. 일련의 신체활동을 하는 동안 가스분석기를 통해 산소소모량을 측정하여 소모된 칼로리를 계산하였다. 가스분석기와 두 개의 동작감지기로 측정된 칼로리의 상관계수를 구하여, 각각의 타당도를 평가하였고, 두 동작감지기간 측정값의 차이를 살펴보았다.
결과: 본 연구에서 사용된 두 가지 동작감지기에서 측정된 칼로리와 가스분석기를 통해 측정된 칼로리 사이의 피어슨 상관계수를 구하였다. 그 결과 4 km/hr, 6 km/hr, 8 km/hr의 신체활동 단계별 r값은 각각 엑티칼에서 0.747, 0.785, 0.677로, 엑티그라프에서 0.617, 0.737, 0.530으로 통계적으로 유의한 상관관계를 보였으며, 두 기구간의 측정값 사이에도 그 값이 0.881, 0.927, 0.824로 통계적으로 유의한 상관관계를 보였다.
결론: 본 연구에서 사용된 3차원 동작감지기(엑티칼, 엑티그라프)는 우리나라 성인에서 신체활동량을 평가하기 위한 도구로서 유용하다.Background: Nowadays, decreased physical activity is considered to be a contributor to increase the prevalence of many diseases such as obesity, coronary heart disease and so on. Many researches demonstrated that regular physical activity reduce all cause mortality. To increase the physical activities of the population, accurate estimation of the activities is needed. Actical and actigraph are confirmed as accurate tools to measure physical activities. But the target populations of the validity studies were not Asian people. Therefore, the accuracy of the accelerometers should be confirmed in Asian people. The accuracy of the tools could be different. Therefore head to head comparison study between the tools would be needed. 
Methods: Thirty volunteers from the community, ages over 20 yrs, were recruited. The participants put on the two accelerometers (Actical, Actigraph) on the waists, secured with elastic belts, and performed a session of rest and three structured activities (two walking speeds, 4 km/hr and 6 km/hr, and one jogging speed, 8 km/hr). During each activity, expired respiratory gases were collected, and oxygen consumption (VO2) was measured by indirect calorimetry (Model Quark β2Ⓡ). The calories measured by gas analyzer and two accelerometers were compared by correlation analysis using SPSS program.
Results: Pearson correlation coefficient between gas analyzer and two accelerometers was calculated at three structured activities. The r in Actical was 0.747, 0.785, and 0.677, at speed of 4, 6, 8 km/hr, respectively (P＜0.05), and the same measures in Actigraph was 0.617, 0.737, and 0.530 (P＜0.05), respectively. Pearson correlation coefficient was also calculated between the two accelerometers, and the r was 0.881, 0.927, and 0.824, at each speed.
Conclusion: The Actical and Actigraph are valid tools for measuring physical activities in Korean people. (Background: Nowadays, decreased physical activity is considered to be a contributor to increase the prevalence of many diseases such as obesity, coronary heart disease and so on. Many researches demonstrated that regular physical activity reduce all cause mortality. To increase the physical activities of the population, accurate estimation of the activities is needed. Actical and actigraph are confirmed as accurate tools to measure physical activities. But the target populations of the validity studies were not Asian people. Therefore, the accuracy of the accelerometers should be confirmed in Asian people. The accuracy of the tools could be different. Therefore head to head comparison study between the tools would be needed. 
Methods: Thirty volunteers from the community, ages over 20 yrs, were recruited. The participants put on the two accelerometers (Actical, Actigraph) on the waists, secured with elastic belts, and performed a session of rest and three structured activities (two walking speeds, 4 km/hr and 6 km/hr, and one jogging speed, 8 km/hr). During each activity, expired respiratory gases were collected, and oxygen consumption (VO2) was measured by indirect calorimetry (Model Quark β2Ⓡ). The calories measured by gas analyzer and two accelerometers were compared by correlation analysis using SPSS program.
Results: Pearson correlation coefficient between gas analyzer and two accelerometers was calculated at three structured activities. The r in Actical was 0.747, 0.785, and 0.677, at speed of 4, 6, 8 km/hr, respectively (P＜0.05), and the same measures in Actigraph was 0.617, 0.737, and 0.530 (P＜0.05), respectively. Pearson correlation coefficient was also calculated between the two accelerometers, and the r was 0.881, 0.927, and 0.824, at each speed.
Conclusion: The Actical and Actigraph are valid tools for measuring physical activities in Korean people. (physical activity, accelerometer, validity, actical, actigraph"
944,암세포주에 양이온성 리피드 복합체를 이용한 유전자 전달의 효율성 비교,최종선 /Choe， Jongseon,2011,대한구강악안면병리학회,"For investigate intracellular function and role of genes in the biological processes, various gene delivery methods into cell have been developed. Many studies performed to construct optimum conditions of gene delivery into cells and tissues. In this study, we examined efficiency of gene delivery-complexed with cationic lipid vector in human cancer cell lines. GFP plasmids were complexed with cationic lipid and transfected into human cancer cell lines at different concentrations. And then, expression of GFP was analysed with fluorescent microscope and FACS. To determine efficiency of gene delivery, we investigated GFP expression level in various cancer cell lines. GFP expression cells were not shown in hepatocellular carcinoma cell line HepG2 and lung carcimona cell line A549 afterhe4hr transfection, wh ne, GFP expression cells were observed at 500ng concentration afterh48hr transfection. In colorectal carcinoma cell line HCTat6, GFP expression cells were observed at 100ng and 500ng concentrations afterhe4hr transfection and slightly increased at 48hr. Afterhtransfection into ovary adenocarcinoma cell line SKOV3, we could found that many cells expressed GFP at 500ng concentration afterhe4hr and highly elevated GFP expression cells afterh48hr. For further evaluate gene expression level, we confirmed GFP expression level by using FACS analysis afterh48hr transfection. As a result, HepG2 was expressed GFP in very low level at 10ng, 100ng, and 500ng concentrations. We also identified that GFP was expressed low level at 10ng and 100ng singCTat6 and A549, but highly increased at 500ng concentration to 14.19% and 16.57%, respectively. In case of SKOV3, GFP expression was highly elevated to 13.14% at 100ng and 58.10% at 500ng compared with 10ng transfection. By Comparing efficiency of gene expression among cancer cell lines, GFP expression was similar with cell lines at 10ng transfection, but significantly differed from cell lines at 500ng higher concentration. Additionally, GFP expression level of SKOV3 was showed about 10 fold higher than HepG2, and about 4 fold higher than HCT116 and A549 at 500ng. These results demonstrated that efficiency of gene delivery-complexed with cationic lipid vector was the highest in SKOV3, while HepG2 was showed the lowest efficiency. Taken together, we could determined that efficiency of gene delivery into cells differed from each human cancer cell lines. Our study suggest that cellular properties should be considered in gene delivery-complexed with cationic lipid vector to improve cellular expression efficiency of gene."
945,도축장 유래 산양난자의 단위 발생 유기 방법에 따른 체외 발달,윤윤진,2012,사단법인 한국동물생명공학회,"Efficient oocyte activation is a key step for the success of nuclear transfer in cloning. Ionomycin sequentially combined with 6-DMAP is now widely used to activate normal oocytes for analytical studies of oocyte activation and to activate reconstructed oocytes after nuclear transfer. The present study investigated sources of oocytes, duration of ionomycin and 6-DMAP, laser and electric stimulation in goat oocyte activation in order to optimize the protocols. Goat ovaries were collected in individual abattoirs during the breeding season and were delivered to the laboratory within 6 h in saline with 100 IU/ml streptomycin and 0.05 mg/ml penicillin. The oocytes were denuded from the cumulus cell by pipetting with 0.2% hyaluronidase in PBS at 20～22 hr post maturation. Oocytes with the polar body were selected and assigned to four groups for parthenogenetic activation. To examine the effect of duration of ionomycin treatment, oocytes after 20～22 hr of maturation were treated with 2.5 uM ionomycin for 1 or 5 min times and then cultured in 2 mM 6-DMAP for 2 or 4 hr. The activated oocytes were cultured in mSOF at 38.5℃ in CO25%, O2 5% and N2 90% multi incubator. Cleavage and blastocyst development was observed at 48 hr and day 8 of culture in vitro, respectively. Activation rates of oocytes exposed to ionomycin for 1 min(86.4%) were significantly higher than those treated for 5 min(74.3%) duration. This indicated that 1 min ionomycin treatment was most suitable for activation of goat oocytes. The duration of 6-DMAP treat duration was in 2 mM 6-DMAP for 2 hr after 1 min exposure to 2.5 uM ionomycin. The activation rate of oocytes incubated in 6-DMAP for 2 hour(82.5%) was significantly higher than those in oocytes treated with 4 hr(75.5%)."
946,지연성근육통 예방을 위한 준비운동과 정리운동이 통증과 근활성도에 미치는 효과,오덕원 /Duck-won Oh,2013,한국전문물리치료학회,"The purpose of this study was to determine the effects of warm-up and cool-down exercises on pain and muscle activation of delayed onset muscle soreness after intense exercise. Delayed onset muscle soreness was caused by the eccentric exercise in the elbow flexor muscle of the non-dominant upper limb. Forty-four subjects volunteered to participate in this study and were randomly assigned to one of the following groups: warm-up and cool-down group, only warm-up group, only cool-down group, or control group with no intervention. The level of perceived pain using the visual analogue scale and electromyographic activation change in maximal voluntary isometric contraction were measured 4 times at the following times: 10 min, 24 hr, 48 hr, and 72 hr after the exercise. The results revealed the main effect between the groups and interaction effect between the group and measurement session (p<.05). The warm-up and cool-down group showed most favorable results with respect to reduced perceived pain level and increased muscle strength in most measurement sessions, and the only warm-up group showed significantly more decreased pain level than the control group at 24 hr and 48 hr and more increased muscle activation than the cool-down group at 48 hr (p<.05). However, there were no significant differences in pain level and muscle activation between the only cool-down group and control group at all measurement sessions (p>.05). The findings suggest that the warm-up exercise performed before an intense exercise had beneficial effects on the symptoms of delayed onset muscle soreness, whereas cool-down exercise performed after the intense exercise did not."
