,제목,저자,출판일,기관,초록
704,게임 오브젝트 Polygon Soup 모델의 근사화 및 보간을 위한 고속 병렬 GPU 적분형 MLS 연산,박태정 /Taejung Park,2012,(사)한국컴퓨터게임학회,"일반적으로 게임 디자인 시에 웹과 같은 매체를 통해 구하거나 디자이너들이 디자인 툴로 제작한 3차원 기하 모델은 polygon soup 형태가 대부분이다. 따라서 이러한 polygon soup 모델은 일반적으로 완전한 매시로 가정해서 적용하는 여러 기법들을 적용할 수 없다. 이러한 문제를 해결하고 보다 매끈한 곡면을 얻기 위해서 MLS(Moving Least Squares) 방법을 점 단위가 아니라 삼각형 면 단위로 확장한 적분형 MLS 기법이 제안되었다. 그러나 이 기법은 본질적으로 전역(global) 계산의 한계로 인한 계산 속도의 한계가 불가피한 특징이 있었다. 본 논문에서는 분석적 해를 바탕으로 한 전역 계산 속도를 보다 가속화하기 위한 GPU 기반 병렬 기법을 제안하고 또한 기존 논문에서 충분히 논의하지 않았던 적분형 MLS 기법과 일반 MLS 기법의 차이점을 설명한다. 특히 GPU를 통한 가속 결과, 연산 정밀도의 감소없이 CPU 코어 1개로 계산하는 경우보다 평균 250배의 속도 향상을 얻을 수 있었다.Most 3D models which are easily available on the Internet or designed by designers are polygon soups - they do not have topology information; some triangles are missing; or there exist some T-junctions. Due to this issue, it is often impossible to apply advanced geometry techniques to those polygon soups because most advanced methods assume that the 3D models are perfect manifold meshes. To address this problem, an integral MLS method which calculates integration, not summation over sample points to generate smooth implicit surfaces. However, those methods basically require global calculations for all the triangles so that it is very hard to accelerate the operations only with one CPU core. In this paper, we present a GPU-based parallelization technique for the analytic approach of the integral MLS method. Also, we discuss the difference between integral MLS and conventional one which was not fully explained in other papers. In our experiment, using GPU, we achieve that 250-fold speedup over the single CPU core.MLS, Integral MLS, Approximation, Interpolation, polygon soup, GPU parallelization, CUDA"
705,게임의 타격감에 대한 효율 향상 연구,문성준,2012,한국게임학회,"타격감은 게임을 보다 재미있고 높은 완성도를 가질 수 있도록 만들어주는 요소 중 하나로서 영상, 음향, 체감(진동)효과를 통해 구현된다. 게임 개발자는 자신이 만드는 게임에 타격감을 구현할 때 게임의 장르나 시스템, 세계관 등을 고려하여 적합한 효과와 기법들을 선택하게 되는데 일반적으로 이전 프로젝트 때의 경험이나 타 게임의 사례분석을 통하여 구현하는 경우가 대부분이다. 이처럼 타격감이 가지는 중요성에 비하여 체계적인 개발방법이나 관련 연구는 아직 미미한 상태이다.
본 논문에서는 타격감을 표현하는 각 기법들이 가지는 속성과 감각의 정도를 실험을 통해 조사 분석하여 이들이 타격감에 미치는 효율과 요인에 대한 연구를 소개한다. 이를 위해서 각 타격감 표현 기법들을 시뮬레이션할 수 있는 타격감 시뮬레이터를 제작하고 게이머들을 대상으로 설문조사를 진행하여 최종 결과를 도출한다. 이 결과를 통해 현업의 개발자들, 특히 모바일이나 웹게임 등 한정된 자원이나 기간내에 개발해야 할 때, 보다 높은 효율의 타격감을 표현하는 기법들을 우선적으로 적용할 수 있도록 하여 보다 완성도 높은 게임개발에 도움이 되었으면 한다.As one of elements to be able to endow more exciting and higher degree of completion for game, the feeling of hit is realized by image, sound and body-sensing (vibration) effects. When the feeling of hit is realized by game developer, most proper effects will be chosen with regard to genre, system and standpoint of world for the game. In general, most of choices for the effects are performed by the experience of game developer or referring the other games. Nevertheless the related studies are not significant in comparison with the importance for the feeling of hit, and the fundamental studies are mostly not accomplished. This paper introduces a study on efficiency and important factors for the feeling of hit by analyzing the properties and degrees of feeling for all effects to represent the feeling of hit through experiments. For this, a software simulator was implemented to test all effects and therewith the final results are presented through questionnaires for the feeling of hit sent to gamers. Our results are expected to be used to accomplish higher degree of completion for mobile games or web games with limited resources."
706,게임 공간 내 경로 계획을 위한 적분형 MLS 기반 필드 인식 기법,박태정,2012,(사)한국컴퓨터게임학회,"보다 사실적인 대규모 게임 환경을 구축하기 위해서는 NPC(Non-Player Character)의 지능적인 경로 계획 기법이 필수적이다. 본 논문에서는 필드 기반 경로 계획 기법의 하나로 지금까지 기하 모델링에 사용되어 왔던 적분형 MLS(Moving Least Squares) 기법의 적용을 제안한다. 이 기법은 다른 필드 방식(부호 거리장 기법, SDF)에 비해서 모든 지점에서 연속, 미분 가능(C1)한 부드러운 경로를 제공하며 간단한 매개변수 하나만으로 지형 장애물과의 상대적인 거리에 따른 자연스러운 동선을 형성할 수 있다. 적분형 MLS는 GPU 기반 병렬 기법과 2차원 및 3차원에서의 해석이 상당히 진행되었으며 비교적 어려운 3차원 공간 상의 경로 계획에도 적용할 수 있다.To implement more realistic large game environments, game developers should design intelligent path planning for non-player characters (NPCs). For this purpose, this paper presents a path planning method based on the integral moving least squares (iMLS) which is originally introduced as a geometry modeling technique. The iMLS provides smooth (i.e. continuous and C1-derivable) moving paths at all the positions in the space and an efficient method to control the paths which seem natural for the terrain features, only with a single parameter. Since iMLS has been well analyzed for both two- and three-dimensional cases and a parallel method based on GPU has been proposed, this approach can be easily applied to path plaining in three-dimensional spaces, which is relatively difficult.path plan, integral MLS, signed distance fields, SDFs, MMORPG, MPCs"
707,게임의 몰입도 증가를 위해 감성 모델에 기반을 둔 시각적 콘텐츠의 감성 강화 기법,양희경,2012,(사)한국컴퓨터게임학회,"게임에 대한 몰입도는 게임의 성공을 좌우하는 중요한 요소 중 하나이다. 본 연구에서는 심리학과 감성 공학에서 검증된 감성 모델을 기반으로 하여 콘텐츠의 감성을 강화시켜서 시각적 콘텐츠의 몰입도를 향상시키는 방법을 개발하고 사용자 테스트를 통해서 그 몰입도 향상을 검증한다. 몰입도 향상을 위해서 영상을 추상화하고 분할하여 사용자가 선택적으로 콘텐츠의 일부분의 감성을 변화시키는 기술을 개발한다. 이 방법은 게임 콘텐츠뿐만 아니라 다른 시각적인 콘텐츠에 적용시켜 몰입도를 향상시키는 데 사용될 수 있다.Absorption degree for a game is one of the key factors in developing a game. In this paper, we enhance emotion of contents based on the emotion models established in psychology and Kansei engineering and verify our method by a user test. To our purpose, we present a scheme that enables users to selectively adapt the emotions of the components of visual contents using a convenient image segmentation, which is supported by an abstraction algorithm. This method can be applied to a variety of visual contents such as images, movies and animations.absorption degree, emotion model, image abstraction, image segmentation"
708,게임세대를 위한 수학문장의 그래픽 표현방법,장희동 /Chang Hee-Dong,2012,한국게임학회,"그래픽으로 표현된 정보는 컴퓨터게임에 익숙한 게임세대들에게 정보를 인지하는데 텍스트보다 선호하는 스타일이다. 또한 수학교육에 있어서도, 그래픽으로 표현된 수학문제를 통해 해를 찾는 학습은 학습자들에게 문제해결 능력을 향상시키는 데 뚜렷한 효과가 있다고 한다. 본 논문에서는 게임세대인 학습자들의 효과적인 학습을 위해, 수학문장을 그래픽적으로 표현하는 방법을 제안하였다. 제안하는 방법은 가시성이 우수한 그래픽 요소들을 사용하여 단위정보를 논리적인 구조로 배치하고 단위 정보들 사이의 논리적인 연관성을 기호, 선분, 또는 화살표로 표현하여 게임세대들이 문장의 내용을 인지하지 쉽고 논리적으로 정확하게 이해할 수 있다. 기존의 수학문장의 그래픽표현방법과 달리 제안하는 방법은 문장의 시제와 태까지도 정확하게 표현할 수 있다. 제안하는 방법은 게임세대인 학습자들에게 효과적인 수학학습이 이루어질 수 있도록 학습도구로 사용될 수 있고 또 수학교육용 컴퓨터게임의 학습 스캐폴딩 기능을 위해 사용되는 수학정보의 그래픽표현을 위해 널리 활용될 수 있다.The information represented by graphic is preferred more than by text to the game generation familiar to computer games in the cognitive style. The learning to solve the math problems represented by graphic is significantly effective to improve learner's problem-solving power in math education. In this paper, we proposed a method of graphic representation of mathematical sentences for effective learning of the game generation. The proposed method arranges the unit informations in the logical structure and represent the logical interrelation between the informations by symbols, line segments, or arrows using the graphic elements with good visibility for the game generation to recognize easily and to understand accurately the logical meaning. The proposed method is able to represent accurately the math sentences until the detail level that appears the tense and the voice of the sentences differently from the previous graphic representation method's ability. The proposed method could be used as learning tools and used widely to represent graphically mathematical informations for the instructional scaffolding of an educational game in oder that the game generation could learn effectively."
709,게임 환경에 적합한 연속적인 k-개의 이웃 객체 찾기 알고리즘 비교 분석,이재문 /Lee， Jae Moon,2013,한국게임학회,"대부분의 연속된 k-개의 이웃 찾기 알고리즘은 차량, 핸드폰 등 이동하는 객체에 대하여 주기적으로 모니터링을 하는 위치 기반 서비스에서 연구되어 왔다. 이러한 연구들은 쿼리 포인트가 이동 객체에 비하여 매우 적을 뿐만 아니라 쿼리 포인트가 움직이지 않고 고정된 환경을 가정한다. 게임 환경에서 k-개의 이웃을 찾아야 하는 경우는 무리 짓기, 군중 시뮬레이션 및 로봇과 같이 이동 객체가 주변의 이웃 객체를 인식하여 다음 이동을 계산하여야 할 때이다. 따라서 모든 이동 객체가 쿼리 포인트가 되고, 그 결과 이동 객체와 쿼리 포인트의 수가 동일하며, 쿼리 포인트도 움직이게 된다. 본 논문에서는 이러한 게임 환경에서 기존의 위치기반 서비스에서 연구된 k-개의 이웃 찾기 알고리즘들을 적용하여 어떤 알고리즘이 어떤 조건에서 적합한지에 대한 성능을 분석한다.In general, algorithms to find continuous k-nearest neighbors has been researched onthe location based services monitoring periodically the moving objects such as vehiclesand mobile phone. Those researches assume the environment that the number of querypoints is much less than that of moving objects and the query points are not moved butfixed. In gaming environments, cases to find k-nearest neighbors are when computingthe next movement considering the neighbors such as flocking, crowd and robotsimulations. Thus, every moving object becomes a query point so that the number ofquery point is same to that of moving objects and the query points are also moving. Inthis paper, we analyze the performance of the existing algorithms focused on locationbased services how they operate under the gaming environments."
710,게임 내 캐릭터 뽑기 사용자의 과금 심리 분석: 퍼즐 앤 드래곤을 중심으로,김소울 /Kim Soul,2016,한국게임학회,"게임 산업 시장이 모바일 게임중심으로 변화하며, 모바일 게임 상의 가상전자화폐 구매는 게임업체의 주요 수익창출요소가 되어 왔다. 특히 확률게임 원리가 도입된 캐릭터 뽑기 시스템은 가상전자화폐를 이용한 대표적인 수익창출요소이다. 본 연구에서는 그러한 게임업체 가운데서도 이례적인 매출을 기록한 일본의 겅호 엔터테인먼트의 모바일 게임 퍼즐 앤 드래곤의 캐릭터뽑기 시스템에 과금하는 사용자들의 심리를 분석하였다. 연구의 결과 도출된 세 가지 심리적 요인은 다음과 같다: (1) 갓 페스티벌의 확률게임에 적용되는 도박적 심리반응 추구와 인지적 오류의 발생 (2) 기간한정 갓 페스티벌과 콜라보의 희소성메시지의 전달을 통한 반응심리 (3) 친구시스템 및 캐릭터 콜렉션을 통한 개인적 만족감의 추구.As the focus of game market moves to mobile era, payment on cyber money, specifically for Gacha system, possesses a large portion for creating profit in game industry. For this reason, this study mainly focuses on Puzzle and Dragon, the mobile game of Gungho online entertainment in Japan, which has made enormous profit for several years. The analysis on consumer sentiment for Gacha are categorized as below: (1) gambling mentality and cognitive error in stochastic game in God festival (2) reactional psychology for scarcity message in limited time God festival and collaboration (3) personal satisfaction through friend system and character collection."
711,게임서버 가상머신을 위한 지연 제약 스케줄링,강기욱,2016,한국게임학회,"게임 애플케이션에서 사용하는 데이터의 크기가 점차 커짐에 따라 물리적인 게임 서버 자원은 점차 늘어 가고 있다. 이에 따라 서버의 I/O 성능을 향상시키기 위해 게임 서버에 I/O 가상화 기술을 도입하고자 하는 요구가 점차 증가하고 있다. 그러나, I/O 지연 시간이 수시로 변하는 게임 서버는 I/O 응답성을 쉽게 보장하기가 힘들다. I/O 가상화 효과를 극대화하기 위해 I/O 응답성 보장은 매우 중요하며 가상 머신의 우선순위에 따라 I/O 지연 시간을 관리할 수 있는 I/O 스케줄링 기법이 반드시 필요하다. 따라서 본 논문에서는 가상화 환경에서 최대 I/O 지연 시간을 보장하는 효율적인 지연 제약 스케줄링 기법을 제안한다. 또한 제안한 기법을 이용하여 지연시간을 보장하는지 실험을 하여, 패킷의 손실량이 줄고 스케줄링의 공정성이 증가한 것을 확인하였다.As the size of the data used in the game application increase gradually, the physical resources of game server grow. Accordingly, it is necessary to/it is required to introduce I/O virtualization in game server to improve I/O performance of the server. But it is difficult to ensure high responsiveness in game server where I/O delay change from time to time. To maximize the benefit of I/O virtualization, guaranteeing I/O response time is very important and it is necessary to have I/O scheduling techniques to manage the I/O latency in the order of priority of virtual machines. In this paper, we propose an efficient delay-constrained scheduling algorithm in a virtualization environment to ensure maximum I/O latency. In addition, a reduced amount of loss of the packet was found to increase the fairness of scheduling in the experiments with the proposed scheme."
712,게임 이용이 자기 효능감 및 사회신뢰에 미치는 영향,박상민 /Sang-Min Park,2017,한국게임학회,"본 논문은 온라인 모바일 게임이용이 자기 효능감(self-efficacy) 및 사회성(sociality), 사회적 신뢰(social trust)에 대해 갖는 효과를 검증하고자 하는 목적에서 쓰여졌다. 본 논문은 모바일 플랫폼의 등장에 따라 게임에 광범위하게 도입되고 있는 SNS적 요소(커뮤니티 운영과 소통기능)에 주목하였고, 이러한 논리에 근거하여 게임플레이는 게임유저의 자기 효능감과 사회성, 사회적 신뢰를 높인다는 가설을 설정하였다. 연구를 위해 전문여론조사기관에 의뢰해 전국 대표성을 가진 샘플 1500명을 대상으로 온라인 서베이를 시행하였다. 연구 결과 온라인 게임 플레이는 유저들의 자기 효능감을 높일 뿐만 아니라, 사회성 및 사회적 신뢰의 향상에 직·간접적인 영향을 미치는 것으로 나타났다.The purpose of this paper is to examine the effects of using online mobile games on self-efficacy, sociality, and social trust. This paper focuses on the SNS factor (community management and communication function) that is being introduced to the game in accordance with the emergence of the mobile platform. Based on this logic, It sets hypotheses, that the game play has the effects of self-efficacy, sociality. The results are as follows. We conducted online surveys of 1,500 samples with nationwide representatives commissioned by a professional opinion survey agency. As a result, it was found that online game play not only enhances users' self-efficacy, but also directly or indirectly affects the improvement of sociality and social trust."
713,게임 서버 클러스터에서의 서버의 CPU 전력 소모최소화를 위한 클라이언트-서버 배정 방법,김상철 /Sangchul Kim,2017,한국게임학회,"데이터 센터의 전력 소모가 크고, 그 중에 컴퓨터 서버의 전력 소모 비중이 높기 때문에, 최근 서버의 전력 절약을 위한 연구가 다양한 방향에서 진행되고 있다. 서버 컴퓨터의 구성 유닛들 중에서 특히 CPU는 주된 전력 소모 원인이다. 본 논문에서는 게임 서버 클러스터 환경에서 서버 CPU의 전력 소모를 최소화하기 위한 신규 클라이언트들을 서버에 배정하는 방법을 제안한다. 우리는 클라이언트-서버 배정 문제를 최적화 문제로 모델링하고, 시뮬레이티드 어닐링 기반 방법으로 그 해를 구한다. 우리의 방법의 특징들 중 하나는 CPU의 동작 주파수를 부하에 따라 적절히 선택하는 것으로서, 저 부하시에는 낮은 주파수를 선택해 전력 소모를 줄이게 된다. 우리의 조사에 따르면, 온라인 게임 서버의 전력 소모를 고려한 클라이언트-서버 배정에 관한 연구는 거의 없었다.Since the power consumption of data centers is large and computer serves take a large portion of it, there have been much research on the power saving of servers in various ways recently. Among the units of severs CPU is one of major power consuming units. In this paper, a method of client-server assignment for minimizing the CPU power consumption of servers in a game server cluster is proposed. We model the client-server assignment problem as an optimization problem, and find a solution to the problem using a simulated annealing-based technique. One of major features of our method is to select a proper operating frequency according to the amount of load on a server. The selection of a lower frequency in case of low load will result in reducing power consumption. To our survey, little research on client-server assignment in consideration of power consumption has been carried out.Client-Server Assignment, Power Consumption, CPU Operating Frequency"
714,게임에서의 유리천장: 포켓몬 시리즈의 불평등 성 지위,한석희 /Sukhee Han,2017,한국게임학회,"본 연구는 포켓몬 시리즈의 남성/남성 지배 포켓몬들과 여성/여성 지배 포켓몬들의 특징을분석하면서 포켓몬 시리즈의 성 지위에 대해 탐구한다. 1세대부터 8세대까지 802의 포켓몬 캐릭터가 존재한다. 각 포켓몬들은 태어날 때 다른 성 비율을 지니고 있다: 하나의 포켓몬은 남성, 여성, 동등, 무성의 “확률”을 지니고 있다. 본 연구를 이러한 포켓몬들은 3가지 기준으로 분석 한다: 1) 출연 빈도 2) 능력 3) 종류의 다양성, 그리고 이것을 성별의 기준으로 비교한다. 포켓몬 시리즈는 다른 비디오 게임과 다르게 다양한 캐릭터들을 제공한다. 그러므로 이는 사람들이 비디오 게임 캐릭터들의 성 지위를 보다 깊고 의미 있게 볼 수 있도록 도와준다.This study explores the gender status of Pokémon Series by analyzing the aspects of male/male-dominated Pokémons and female/female-dominated Pokémons. Counting from the First Generation to the Seventh Generation Pokémon, there are 802 characters. Each Pokémon has different gender ratio; the one Pokémon could have more “possibility” to become male, female, equal, or genderless when he/she is born. This study examines those Pokémons in three criteria: 1) Frequency 2) Stats 3) Diversification of Type, and it compares them based on their gender. Pokémon Series is different than other video games as it provides many characters (Pokémons). Thus, it helps the audience to view the gender status of video game characters more closely and meaningfully."
715,게임 교과목 교육을 위한 4PBL모델 제안 연구,이동은 /Lee Dong Eun,2018,한국게임학회,"본 논문은 이론과 실기 교육, 학계와 산업계의 융합 교육을 지향하는 게임 교과목 교육의 효과적이고 체계적인 학습 방법론을 제안하는 것을 목적으로 한다. 특히 교수자 중심 교육에서 학습자 중심 학습 환경으로 변화하고 있는 시대적 흐름을 반영하여 4PBL 모델을 제시하고자 한다. 4PBL 모델은 학습 접근 방식을 기반으로 하는 3P 모델과 문제기반학습(Problem based Learning) 방법론을 보강, 발전시킨 모델로 개인지(Personal based Learning), 문제기반학습(Problem based Learning), 프로젝트기반학습(Project based Learning), 실행기반학습(Performance based Learning)으로 구성된다. 본고에서는 구체적인 게임 교과목 교육 사례를 들어 각 단계별 PBL의 개념과 특징을 설명하였다. 이와 같은 시도는 변화하는 교육 패러다임 속에서 게임 기획과 개발에 대한 지식을 주체적으로 구조화할 수 있는 학습 환경을 제시할 수 있다는 점에서 유의미한 가치가 있다고 할 수 있다.This article aims to present an effective and systematic learning methodology of game curriculum which is oriented convergence education. In particular, I will present the 4PBL model reflecting the trend of the changing times from teacher-centered learning to learner-centered learning environment. The 4PBL model consists of Personal based Learning, Problem based Learning, Project based learning and Performance based Learning. In this article, I will explain the concepts and characteristics of PBLs at each stage by providing concrete examples of game education courses. Such an attempt may have a meaningful value in that it can suggest a learning environment in which knowledge can be structured subjectively in a changing educational paradigm."
716,게임콘텐츠산업정책의 우선순위에 대한 연구,전경란 /Jeon Gyong Ran,2019,한국게임학회,"본 연구는 게임콘텐츠 관련 전문가들이 지능정보시대에 콘텐츠산업의 변화를 어떻게 인식하고 있고, 콘텐츠산업 정책 중에서 어떤 평가요인에 우선순위를 두고 있는가에 대해 살펴보았다.이를 위해 계층분석과정을 이용하여 콘텐츠산업 정책 평가요인들의 상대적 중요도와 우선순위를 분석하였다. 분석결과, ‘콘텐츠 기술역량 강화’, ‘콘텐츠 전문인력 양성’, ‘콘텐츠관련 제도개선’, ‘콘텐츠 이용 및 소비자 안전강화’의 순으로 평가되었으며, 하위항목 분석에서는 ‘콘텐츠 R&D 체계구축 강화’가 가장 중요한 것으로 나타났다. 전문가집단별 분석에서는 산업계와 정책기관이 ‘콘텐츠기술역량 강화’를, 학계에서는 ‘콘텐츠 전문인력 양성’을 중요하게 평가하였다.This research studied how game contents related experts recognize the transition of contents industries in intellectual information era. This study also studied experts’ priorities of evaluation elements in contents industry policies. For this, Analytic Hierarchy Process was utilized to analyze the relative importance and priorities of evaluation elements in contents industry policies. According to the analysis, the order of priorities was ‘strengthening content technology’, ‘training content experts’, ‘improving the contents-related system’ and ‘strengthening content usage and consumer safety’. Also, in complex importance analysis, ‘strengthening R&D system for content’ was gauge as the most important element. In the analysis about each related group’s thinking, industries and policy institutes considered ‘strengthening content technology’ important and academia evaluated ‘training content experts’ as the most important one.intelligence information era, contents industry policy, analytic hierarchy process"
717,게임엔진 기반 원격 분할 렌더링 시스템의 설계,"임충규 /Lim, Choong Gyoo",2019,한국게임학회,"타일 기반 대규모 디스플레이에 컴퓨터 게임과 같은 3D 응용의 화면을 표현하기 위해 다양한 방법과 기술이 시도되고 있다. 컴퓨터게임 개발 시 일반적으로 상용 게임엔진이 활용된다는 점을 고려하여 본 논문은 가장 널리 사용되고 있는 엔진 중의 하나인 유니티 엔진을 사용하여 기 개발된 3D 응용에 적용할 수 있는 원격 분할 렌더링 기술을 제안한다. 본 기술의 3D 응용에 적용한다면 별도의 개발이나 수정 없이 타일 기반 대규모 디스플레이에 컴퓨터게임 화면을 표현할 수 있다. 본 논문은 게임엔진 기반 원격 분할 렌더링 시스템의 구현에 필요한 기술적 이슈를 고찰하고 실험적인 구현을 통해 기술적 가능성을 검증하고자 한다.This paper proposes a remote partitioned rendering method for displaying 3D applications on large tiled displays, which were developed using the Unity game engine. With the proposed method, one can represent them without additional development or any modifications to the applications. The paper verifies its feasibility by applying to a sample Unity-based application.Large Tiled Display, Cluster Rendering, Distributed Rendering, Remote Partitioned Rendering"
718,게임환경에서 AB 와 CA 수학모델을 이용한 보행자들의 집단행동 구현,김성동 /Seong Dong Kim,2019,한국게임학회,"본 논문에서는 게임 환경에서 Agent Based 와 Cellular Automata 모델 시스템을 이용한 보행자들의 집단행동 움직임에 대한 모델링과 그 시뮬레이션을 제안한다. 군중들의 사회적 행동은 복잡하고 중요하며, 이를 근거로 게임 환경에서 AB와 CA모델 시스템을 바탕으로 어떤 목적을 가진 군중 상호작용을 나타나는 모습을 게임 프로토타입 모델로 구현하였다. 본 실험은 실제 보행자들이 있는 위험상황에서 군중행동을 연구하기 위하여 효율적이고 정확한 플랫폼으로서 집단 움직임의 가능성을 보여주었다.In this paper, we propose a modeling and simulation of group behavioral movement of pedestrians using Agent based and Cellular Automata model in intelligent game environment. The social behaviors of the crowds are complex and important, and based on this, the prototype game-model was implemented to show the crowd interaction on AB and CA in the game environment. Our experiment revealed the promise of group behaviour as a cost-efficient, yet accurate platform for researching crowd behaviour in risk situations with real models.Group behavior, Obstacle-avoiding, Cellular Automata, Agent based"
719,게임에서의 협력과 호혜성 메커니즘 연구 – ‘월드 오브 워크래프트: 클래식’을 중심으로,최영우 /Young-Woo Choi,2020,한국게임학회,"본 논문은 MMORPG ‘World of Warcraft: Classic’의 게임 구조 분석을 통하여 협력과 호혜성이 발생하는 메커니즘을 탐구했다. MMORPG는 사회적 상호작용이 활발히 일어나는 게임 장르이다. 이는 협력 메커니즘이 잘 드러나는 장이라는 것을 알려준다. 본 논문은 진화 심리학과 인류학, 사회 심리학을 기반으로 협력 구조를 파악하였으며 이를 위해 유저들을 참여 관찰했다. 인스턴스 던전, 명확한 역할 구분, 아이템, 아이템 귀속, 루팅, 커뮤니티 사이트, 유저 상태창을 분석하여 고정성, 지연된 상호 이득성, 공정성, 전시성이라는 협력 메커니즘을 도출했다. 이를 통해 MMORPG에서 어떤 게임의 구조가 호혜성 유지에 중요한 역할을 하는지 밝히고자 했으며 게임 기획에서 협력 설계의 아이디어를 제공했다는 것에 의의가 있다.This paper studied cooperation and reciprocity mechanism by analyzing game mechanics of MMORPG ‘World of Warcraft: Classic’. MMORPG is the genre of game where social interaction vigorously occurs. This study figured out the structure of cooperation based on evolutionary psychology, anthropology and social psychology through participatory observation. Four cooperation and reciprocity mechanism were drawn through investigating game mechanics like instance dungeon, clear role setting, item, soulbind. In addition, this paper suggests providing ideas of making cooperation mechanism in the field of game design.Instance dungeon, Cooperation, Reciprocity"
720,저연령층 게임유저를 위한 Screen Layout Design 연구,이지원,2005,한국게임학회,"게임 인터페이스는 게임의 정보를 전달하는 수단이라고 할 수 있으며, 게임이 복잡해짐에 따라 인터페이스의 역할은 커지게 되었다. 그 중 현재 MMORPG는 과거의 RPG보다 규모가 크며 캐릭터의 특징, 성장시스템, 아이템 등 게임유저가 알아야할 정보가 많기 때문에 게임 경험이 적은 초보자가 MMORPG를 처음 접했을 경우 게임의 화면 인터페이스를 통해 게임의 정보를 한눈에 파악하는 일은 쉽지 않다. 따라서 게임유저가 게임의 정보를 이해하고 적응할 수 있도록 도와주는 인터페이스 디자인에 관한 연구가 필요하다. 본 논문에서는 게임경험이 적은 저 연령층 게임유저가 게임의 정보를 쉽고 빠르게 이해하여 게임의 접근을 도와주는 MMORPG의 스크린 레이아웃 디자인에 대하여 연구하였다.Game interface can be described as a method for communicating the information of the game, and with increase in complexity of the game and the role of interface also becomes complex. MMORPG of the present has a greater capacity than the RPG of the past, and because there are many information game users need to know such as uniqueness of the character, maturation system, beginning users who encounter MMORPG for the first time have difficulties in grasping the concept and the information of the game. Therefore, an interface design that assists theusers in understanding and adjusting to the game is needed. For the purpose of this dissertation, a study was conducted for an MMORPG screen layout design that enables quick understanding of game information for the inexperienced younger game users.Game interface; screen; layout design"
721,컴퓨터게임의 서사와 장르의 상관관계에 관한 고찰,박태순,2006,한국게임학회,"컴퓨터게임의 서사 개념을 이용하여 장르를 구분하는 틀을 제시하려 하였다. 게임의 서사에 대해서는 아직 논란이 많은 편이기는 하지만, 전통적인 개념으로서 게임 연구에 있어서도 유용하게 사용할 수 있을 것으로 보았다. 본론에서는 서사의 통합체/계열체적 속성과 서사가 게임에서 차지하는 비중이라는 두 축을 이용하여 각 컴퓨터게임의 장르의 위치를 설정하였다. 이에 따르면 게임장르의 서사적 특성을 반영한 위치를 찾을 수 있었다.This article attempts to suggest a frame of game genres by appling the concept of narrative. The narrative is traditional and useful concept in game study, though the narrative of computer games is under discussion. In the main discourse, syntagmatic/paradigmatic character of narrative and the rate of importance of narrative in the game are used for two axis to set the location of computer game genres. As a result, I could find the location of computer game genres that reflects the characters of narrative.narrative, genre, syntamatic/paradigmatic, rate of importance of narrative"
722,3D게임에서 이동 장애물을 고려한 동적 경로 탐색 기법,권오익,2006,한국게임학회,"게임 인공지능 분야중 하나인 경로탐색은 좀더 사실적인 게임을 만들기 위한 중요한 요소이다. 경로 탐색 시스템은 한정된 자원을 소비해야만 하는 제약사항 때문에 때때로 단순하게 처리되어 사실적이지 못한 경로를 생성하였다. 기존 연구에서는 정적인 지형과 장애물들을 이용하여 자연스럽게 회피하는 경로생성에 집중하였다. 하지만, 게임 공간에서는 다양한 종류의 움직이는 장애물들이 존재한다. 따라서 이러한 움직이는 장애물을 자연스럽게 회피하는 경로를 생성하는 시스템이 필요하다.본 논문에서는 네비게이션 메시(Navigation Mesh)로 공간을 표현하며 지형의 특성을 고려한 경로 탐색 방법을 적용하고, 움직이는 물체를 회피하기 위하여 지능적인 밀개와 끌개의 방법을 사용하여 경로 탐색을 수행한다. 제안된 시스템을 통하여 생성된 경로를 살펴보고 실제 게임에서의 활용성을 검증한다.Path-finding, one of the traditional Game A.I. problems, becomes an important issue to make games more realistic. Due to the limited resources in the computer system, path-finding systems sometimes produce a simplified and unrealistic path. The most recent researches have been focused on the path-finding avoiding only static obstacles. Various moving obstacles are however deployed in real games, a method avoiding those obstacles and producing a smooth path is necessary.In this paper, navigation mesh is used to represent 3D space and its topological characteristics are used for path-finding. Intellectual repulsor and attractor are also used to avoid moving obstacles and to find an optimal path. We have evaluated the path produced by the method proposed in this paper and verified its usability in real game.Path-Finding, Navigation Mesh, Obstacle Avoidance"
