,제목,저자,출판일,기관,초록
990,전자무역시 ERP가 수출입 물류 효율화에 미치는 영향에 관한 연구,"유준수 /Yoo, Joon-Soo",2020,한국물류학회,"본 논문은 수출입 기업들의 전자무역 거래에 있어서 ICT 기반의 ERP가 수출입 물류에 미치는 영향을 살펴보고 M사의 물류 자 동화 창고시스템 기술사례를 통해 스마트팩토리 및 ERP 구축이 전자 무역 실무 환경에 미치는 변화를 조사해 보고자 한다. 전자 무역시 ERP가 수출입 물류에 미치는 영향을 살펴보면 다음과 같다. 첫째, 기능적합성 측면에서 바이어가 요구하는 시스템이나 제 품의 상황에 맞게 구축된 ERP는 제공된 전자문서 기반 하에 불필요한 중복 기능 및 오류를 줄이고 절차의 간소화로 인한 시간 및 수수료 비용을 줄일 수 있다. 둘째, 사용성 측면에서 WMS 등과 연계된 ERP를 통해 무역거래 당사자들이 제공된 전자문서를 쉽게 이해하고 실행할 수 있도록 특정한 작업들의 사용조건 및 기능 등에 대한 정보를 얻을 수 있다. 셋째, 효율성 측면에서 전자 무역의 기반이 된 ICT 환경은 사용자가 시스템 또는 제품을 사용할 때 반응 처리시간 단축 및 데이터 전송 속도 향상을 위해 데이 터베이스 저장 능력 및 통신 대역폭을 확대할 수 있는 파라미터를 충족할수록 효율성은 향상된다. 넷째, 신뢰성 측면에서 ICT 환 경의 표준화를 통해 사용자가 의도된 기능 및 작업을 수행할 수 있도록 하고 시스템, 제품 및 구성요소가 하드웨어 혹은 소프트웨 어에 결함이 존재하더라도 이를 극복하고 의도한대로 작동할 수 있고 데이터를 복구할 수 있는 능력이 커질수록 신뢰성은 높아질 수 있다. 다섯째, 통합성 측면에서 전 세계가 다른 무역환경에서 거래가 이루어지더라도 시스템 또는 제품의 확장과 병합을 통해 일관성 있는 전자무역 거래가 발생한다면 무역규모 및 거래액 면에서도 많은 확대가 일어날 것이다. 여섯째, 보안성 측면에서 전 산화된 거래 환경은 무역거래 당사자들 이외의 사람들이 접근하는 것을 방지하고 제품의 정보 및 데이터를 보호하는데 있어서 훨 씬 더 능률적이다. 오늘날 국제거래의 다변화 및 수요와 공급의 글로벌화 등 제반 무역 환경이 ICT의 급격한 발달에 발맞추어 변 화될 필요성이 있다. 특히 수출입 기업들의 전자무역 거래로 기업들은 국제 경쟁력을 높일 수 있는 계가가 될 수 있을 것이다.This study aimed to examine the effects of ICT - based ERP on import and export logistics in electronic trade of import and export enterprises and to investigate the effects of smart factory and ERP construction on electronic trade working environment through technical cases of logistics automation warehouse system of M company. The effects of ERP on import and export logistics in electronic trade are as follows. First, in terms of functional suitability, the ERP built to suit the situation of the system or product requested by the buyers reduced unnecessary redundancy and errors based on the provided electronic documents as well as the time and fees incurred by simplified procedures. Second, in terms of usability, the ERP made it possible to obtain information about service conditions and functions of specific tasks for the traders to easily understand provided electronic documents and execute trade through ERP linked with WMS. Third, in terms of efficiency, the ICT environment in the basis of e-trade) enabled users to shorten the reaction processing time when using the system or product and meet the parameters that can increase the database storage capacity and communication bandwidth required for improved data transmission speed. Through this, it is possible to enhance efficiency. Fourth, in terms of reliability, standardization of the ICT environment allowed users to perform their intended functions and tasks, and enabled systems, products, and components to overcome defects in hardware or software and to operate as intended. The greater the ability to recover data, the higher the reliability. Fifth, in terms of integration, a consistent electronic trade that occurred through expansion and merging of systems or products expanded the scale and amount of trade even if trades were made in different environments around the world. And sixth, in terms of security, the computerized trade environment was much more efficient in preventing access by people other than traders concerned and protecting information and data of products. Today, various trade environments should adapt to the rapid development of ICT particularly the diversification of international transactions and globalization of demand and supply. In line with this, the electronic trade can serve as an opportunity for import-export enterprises to enhance their international competitiveness.Electronic Trade, ERP, WMS, SCM, Smart Factory"
991,국제무역거래상 블록체인기술의 해상보험분야 도입과 문제점에 관한 연구,김성후 /KIM SEONGHOO,2020,한국무역연구원,"Purpose This study aims to analyse the introduction and problem of blockchain technology in marine insurance sector under international trade transaction.
Design/Methodology/Approach This study analyzes the introduction of blockchain technology in the marine insurance sector through domestic and foreign literature research related to the blockchain technology and marine insurance sector.
Findings It is not easy to understand the essence of this new area of technology justly, but simply speaking, blockchain is a very robust information recording technology. In particular, when applying these new technologies to contracts that stipulate intangible rights and obligations such as marine insurance, the emphasis on accurate identification of facts and emphasis on accurate understanding of the facts are not to be influenced by prejudice and ideological remarks. It is important to review fit with marine insurance Research Implications Even when the data insurance system of marine insurance policy is in full operation, it is important that the rights and obligations of the insurer and the insured are regulated so that there is no disparity between the actual conditions as express terms. In particular, in marine cargo insurance contracts that assume that the insured person changes during the contract period, the use of these rules is a means to supplement the limitations of the response by the blockchain system. In this regard, more in-depth reviews should be conducted through ongoing verification."
992,우리나라 무역수지에 대한 유가 변동의 비대칭성 분석: 10대 교역상대국을 중심으로,백정호 /Jungho Baek,2020,산업연구원,"본 연구는 우리나라와 10대 교역상대국의 양자 간 무역수지를 선형 및 비선형 모형을 이용하여 추정하고, 유가의 변동이 우리나라의 무역수지에 미치는 영향이 비대칭성을 가지는지를 분석하였다. 실증분석 결과 유가의 변동은 우리나라의 무역수지에 유의한 영향을 주는 것으로 나타났다. 또한 대부분의 분석대상 국가에 대해 유가의 상승과하락이 무역수지에 미치는 영향이 다른 것으로 나타나 비대칭성을 가지는 것으로 분석되었다. 따라서 국가 간 무역수지의 분석에는 유가 변동의 비대칭성이 반영되어야함을 알 수 있었다. 무역수지와 유가 간의 비대칭성은 장기적인 현상보다는 단기적으로 나타나는 현상임을 알 수 있었다. 환율의 등락이 무역수지에 미치는 영향 역시 비대칭적인 것으로 나타나 무역수지의 분석에 있어 환율의 비대칭성 또한 고려되어야함을 시사한다.This study estimates the relationship between bilateral trade and its determinants, and examines the asymmetric effects of oil price changes on the balance of trade in the framework of bilateral trade data between Korea and each of her top 10 largest trading partners. To this end, this research uses both linear and nonlinear autoregressive distributed lag model, which are known as ARDL and NARDL. The results show that there is evidence that increases and decreases of oil prices indeed have asymmetric impacts on Korea’s trade with most of trading partners. In addition, we find that the asymmetric impacts of oil price change are mostly occurring in the short-run rather than in the long-run. This study also finds that there are asymmetric impacts of increases and decreases of exchange rate on Korea’s trade.Asymmetry, Crude oil prices, NARDL, Trade balance."
993,전자무역 확산에 따른 선하증권(Bill of Lading)의 전자화 가능성 평가와 제언,정재우 /JUNG Jae-woo,2020,한국무역통상학회,"This article relates the understanding electronic Bill of Lading, hereafter e-B/L. and The aim of this paper is to evaluate the possibilities of e-B/L. and this paper analyzes the paper B/L document's nature and evolution of its customary legal functions. The first function of B/L is that B/L attest to the nature and condition of the goods received for shipment by the carrier. B/L functions as receipt of cargo. and B/L functions not only as a function of estimating prima evidence of contract of carriage by sea but also as a document of title. The implementation of e-B/L is difficult because of the function of document of title in B/L. The real e-B/L should be capable of being transferred from one party to another through endorsement and delivery. The use of e-B/L decreases due to the wider use of the Delivery Order and Letter of Guarantee. also, The use of Surrender B/L hinders the diffusion of e-B/L."
994,EU 무역정책의 특징과 향후 전망,윤성종 /Sung Jong Yun,2020,한국통상정보학회,"본 논문은 문헌연구를 통하여 경쟁력 강화, 성장, 상호호혜주의에 맞추어 FTA를 재구성하고 있는 EU의 무역정책의 특징을 살펴보고 이의 향후 전망을 하고자 한다. 농업 무역, EU 경쟁법, 정부조달, 지적재산권 보호, 서비스 분야, 노동의 자유로운 이동 등의 무역정책의 의제를 다루면서 EU와 무역 파트너 국가와의 규제통합을 통하여 심층적이고 종합적인 진전 가능성을 살펴보았다. 또한, 무역과 인권, 노동 및 환경 기준, 공동외교안보정책하의 제한조치를 고려하면서 EU 무역정책의 향후 전망을 하였는데 가치와 경제적 이익 간 갈등, EU 주요 기관 간 서로 다른 선호, EU 회원국의 의회나 지방의회의 동의과정과 이에 따른 장기간의 토론과 비준과정으로 인한 어려움을 예상하였다.This paper examines the characteristics of EU trade policy, and intends to make its future prospects. It dealt with the agenda of EU trade policy such as agricultural trade, EU competition law, government procurement, intellectual property rights, service sector, and free movement of labor, and examined the possibility of in-depth and comprehensive progress through regulatory convergence between the EU and trade partner countries. In addition, the future prospects for EU trade policy were taken into account, discussing trade and human rights, and labor and environmental standards. We anticipated conflicts between values and economic interests, different preferences among major EU agencies, and difficulties due to the long-term debate and ratification process of the EU member states' national and regional parliaments.EU, Trade Policy, WTO, Regulatory Convergence, FTA"
995,디지털 무역규범의 주요 이슈에 관한 연구,이재영 /LEE Jae-Young,2020,국제e-비즈니스학회,"정보통신기술의 급속한 발달과 모바일 디바이스의 확산은 디지털콘텐츠 등 디지털 재화의 거래가 기하급수적으로 증가할 수 있는 환경을 만들었으며, 이로 인하여 디지털 무역거래가 활성화되고 디지털 무역거래에 대한국제규범의 필요성이 증대되고 있다. 본 연구는 디지털 무역규범과 관련한 다양한 선행연구를 분석한 후, 디지털 무역규범의 논의에 대한 전개 과정과 WTO 및 주요 국가들의 디지털 무역규범에 대한 입장 등을 조사하고, 나아가 디지털 무역규범의 주요 이슈에 대한 분석을 통해 향후 전망과 우리나라의 대응 방안을 제시하였다. 디지털 무역규범과 관련해서는 WTO 다자간체제에서 디지털 규범 제정에 한계를 개별 국가가 인식하고, 이를 극복하기 위하여 FTA 등과 같은 양자간 무역협정에서 규범 제정을 추진하거나 다자간체제보다는 비교적 손쉬운합의를 이끌어 낼 수 있는 Mega FTA 및 TISA에서 디지털 무역규범을 제정하여 운용하고 있다. 디지털 무역거래와 관련하여 개별 국가들은 다양한 의견을 제시하고 있고 자국의 이익을 극대화하기 위한 전략적 접근을추진하고 있다. 대표적으로 미국의 경우는 국가간 정보이동, 컴퓨팅 설비의 현지화 금지, 소스코드 비공개 등을주장하고 있으며, 중국의 경우는 국가간 정보이동에 반대하고 있으며, 컴퓨팅 설비의 현지화 원칙 등을 주장하고 있다. EU의 경우는 자유로운 정보이동에 대하여 긍정적 입장을 취하고 있으나, 개인정보보호 등에 대해서는강한 규범 제정을 요구하고 있는 실정이다. 디지털 무역거래에 대한 개별 국가의 상당한 의견 차이를 WTO가조율하는 것이 쉽지 않은 상황에서 완벽한 디지털 무역규범을 제정하는 것은 한계가 있으니, 실질적으로 필요한분야 또는 최소한의 항목에 대해서만 특정하여 디지털 무역규범을 제정하는 것도 대안이 될 수 있을 것이다.Purpose : The proliferation of mobile devices contributed to the activation of digital trade transactions. As a result, it is necessary to make rules for digital trade. Many countries are trying to make digital trade rules. This study analyzed previous studies related to digital trade, and then examined the discussion of digital trade and opinions of major countries. and the main issues of the digital trade were analyzed. Results: Digital trade rules are operating by the FTA, Mega FTA, TISA, etc. In the case of the United States, it asserted to liberalize of information transfer between countries, to prohibit localization of computing facilities, and to not open of source code. but, In the case of China, it opposed to transfer of information between countries and insisted on the principle of localization of computing facilities. and The discussion of digital trade rules is expected to proceed through multilateral negotiations rather than bilateral negotiations. Finally, this paper suggests it is better to establish digital trade rules that contain minimum legal article. Good Digital Trade rules must be make that prohibit Digital protectionism and promote digital trade transactions.Digital Trade, Electronic commerce, Trade In Services Agreement, Cross-Border Data Flow, Source Code"
996,디지털무역협정상의 일반적 예외규정에 관한 고찰,조유미 /JOYUMI,2020,아주대학교 법학연구소,"WTO 전자상거래 무관세대우에서 출발한 디지털무역 논의는 최근 코로나 바이러스(COVID-19)로 인해 비대면 경제의 효용성이 증명되면서 더욱 각광받기 시작했다. 미국, 싱가포르 등을 필두로 양자 간 디지털무역협정이 체결되고 있는 가운데 한국 역시 최근 싱가포르와 디지털무역동반자협정의 협상개시를 공식적으로 선언하면서 본격적으로 국제규범 논의에 동참하게 되었다. 
한편, 디지털무역의 국제규범 정립 논의에 따라 각 국의 디지털주권을 위한 규제 간의 조화 필요성 역시 제기되고 있는 현실에서 디지털무역협정의 예외규정 검토는 매우 유의미하다고 할 수 있다. 이에 본 연구는 한국이 향후 체결할 가능성이 높은 국가가 기체결한 디지털무역협정을 중심으로 일반적 예외규정을 검토하였다. 검토 대상 협정들은 디지털무역 자유화를 원칙으로 하되, 예외에 대해서는 GATT 제XX조 및 GATS 제XIV조를 준용하고 있다. 별도의 협정문을 도출했음에도 불구하고 WTO 협정상의 일반적 예외규정을 준용한 것은 일견 예측가능성을 담보한 측면도 있지만, 디지털 시대에 적합하지 않다는 문제점도 존재한다. 본 연구에서는 일반적 예외규정에 대한 WTO 판결례를 개관하고, 이를 디지털무역협정에 대입하여 비교 분석하였다. 이를 통해 구체적인 한계점을 살펴봄으로써 향후 디지털무역협정 상의 일반적 예외규정의 적용과 해석에 대한 유의점을 도출하였다.Discussions on digital trade, which started from the WTO's e-commerce tariff-free status, are being spotlighted as Corona virus (COVID-19) proves the effectiveness of non-face-to-face(or untact) economy. Amid the conclusion of bilateral Digital Trade agreements led by the United States and Singapore, South Korea also joined in the discussion of international norms in earnest as the start of negotiation with Singapore on Digital Trade partnership has officially been declared.
 Meanwhile, review on the exceptions of the Digital Trade agreement is very meaningful when the need of harmonization between the establishment of international norms for Digital Trade and regulations for digital sovereignty of each country is also being raised. Therefore, this study reviewed general exceptions, focusing on Digital Trade agreements completed by countries that are likely to be concluded by South Korea in the future. Agreements subject to review shall, in principle, liberalize digital trade, but apply WTO Agreement, Article XX of GATT and/or Article XIV of GATS, for exceptions. Despite drawing out a separate agreement, the application of general exception to the WTO Agreement appears to guarantee predictability, but also shows a problem that it is not suitable for the digital age. In this study, WTO precedents on general exceptions were opened and comparatively reviewed by applying Digital Trade agreement. With this, specific limitations were examined to derive significance for the application and interpretation of general exceptions to future Digital Trade agreements.igital Trade Agreement, E-commerce, General Exceptions, Cross-Border Transfer of Information by Electronic Means, Digital Sovereignty"
997,국제무역에서 식품안전규제를 위한 국제규범화와 예방원칙에 관한 연구,"홍성규 /Hong, Sung-kyu",2020,한국무역연구원,"Purpose In this paper, we would like to examine the process of internationalization of precautionary principles under international trade and food safety regulation, analyze the relevant dispute issues, and present the implications of internationalization of precautionary principles.
Design/Methodology/Approach Most of the research on literature through prior study and the case of WTO disputes were analyzed.
Findings The precautionary principles should be applied according to the objective and comprehensive risk assessment criteria as far as possible by analyzing all available scientific information.
Research Implications While it is true that the globalization of the food industry has increased consumers’ appetite for consumption and the level of welfare around the world, precautionary measures for consumer protection, including safety and integrity of imported food, and food regulations should not be abused without reasonable scientific grounds.
Therefore, food regulations for consumer protection should be acted on a minimum basis in accordance with precautionary measures to protect the lives and health of its citizens and the principle of proportionality to free trade, and should move forward toward self-regulation that can win consumer confidence, such as consumer and environmental protection certification or clarifications of component labeling systems, rather than strict control and supervision by importing countries. In the era of borderless trade, where globalization is progressing, it is time to harmonize precautionary principles under the SPS Agreement to protect the lives and health of its citizens with the promotion of free trade."
998,WTO 무역체제와 산업정책,윤성종 /Sung Jong Yun,2020,한국통상정보학회,"본 논문은 문헌연구를 통하여 WTO 무역체제와 산업정책을 검토한다. 본 논문은 제2차 세계대전 이후 산업정책의 이론과 실질적인 적용의 발전과정을 살펴보고 이에 대한 평가를 한 후 이어서 다자간 무역시스템의 역사적인 진행과정을 살펴보고 산업정책과 관련하여 WTO의 주요한 기능과 산업정책에 있어서의 WTO의 신축성을 논의하고자 한다. 산업정책이 WTO 규정의 영향을 받기 때문에 향후 직접적으로 시장에 개입하는 강력한 산업정책보다 민관협력을 강조하는 약한 산업정책이 선호될 가능성이 높다. WTO 무역체제는 규정 제정, 사법, 감시 시스템을 통해 개별 국가의 산업정책에 큰 영향을 미치고 있다. 민관 상호 작용은 WTO가 주도하는 의제에 대하여 정부의 입장을 형성하는데 기여할 수 있다. WTO의 모든 법정 분쟁은 직접적 혹은 간접적으로 산업정책과 연관되어 있고 WTO 무역체제가 회원국의 무역 및 산업정책에 대해 다자간 감시시스템 역할을 하고 있기 때문에 향후 국내 제도의 투명성과 책임성 강화 요구가 증가되리라 전망된다.This paper reviews the WTO trading system and industrial policy through literature research. Since industrial policies are affected by WTO regulations, it is highly likely that soft industrial policies emphasizing public-private cooperation will be preferred over hard industrial policies that directly intervene in the market in the future. The WTO trading system has a great influence on the industrial policies of individual countries through regulation-making, judicial and monitoring systems. Public-private interaction can contribute to shaping the government's position on the agenda led by the WTO. As all legal disputes of the WTO are directly or indirectly related to industrial policies and the WTO trading system serves as a multilateral monitoring system for member countries' trade and industrial policies, demands for strengthening the transparency and accountability in the domestic system are expected to increase in the future.WTO, Industrial Policy, GATT, Market Failure, Regional Trade Agreement"
999,중국의 무역구조와 국제분업구조에 관한 연구,박석강 /Park suk-kang,2020,한국통상정보학회,"동아시아국가와 신흥경제권의 IT 관련제품의 세계 수출 점유율 추이는 2015년에 67%의 비율을 차지하고 있다. 특히 세계의 공장이라 불리는 중국의 국제분업구조 측면에서 국제경쟁력은 갈수록 강화되고 있다. 본고는 동아시아국가 및 신흥국 지역의 IT관련제품의 국제분업구조를 부품과 최종재로 분류하여 무역특화계수(TSI:Trade Specialization Index)를 이용하여 분석하였다. 중국은 산업고도화가 진행되면서 조립가공 및 조립공정이 최종재 수출을 위한 전략적 선택으로 ASEAN국가 및 신흥국 국가와의 무역에서 부품산업의 분업이 증가하고 수출이 지속적으로 증가하고 있다. 향후 중국의 최종재 생산을 위한 입지전환 및 입지선택이 ASEAN 국가와 신흥경제권으로 더욱 확산될 것으로 보이며 기업의 상품생산의 수평분업과 기술개발이 확대될 것으로 예상된다.The trend of global export share of IT-related products in East Asia and emerging economy areas takes up for 67% in 2015. Especially, in terms of international division of labor in China, which is called the global factory, international competitiveness has been strengthened as the time passes. The international division of IT-related products in East Asia and emerging economy areas was classified into parts and final products and analyzed using the trade-specific coefficient. As industrial upgrading progresses in China, the assembly manufacturing and assembly process are strategic choice for the export of final goods, with the division of the parts industry in trade with ASEAN countries and emerging countries and exports steadily have been increased. In the future, location conversion in China and location selection for the production of final goods are expected to spread further to ASEAN countries and emerging economy areas, and the horizontal division of corporate product production and technological development are expected to expand.East Asia International Division, ASEAN, IT-related Products, Trade-Specific Coefficient, Global Value chain"
1000,북중무역이 북한경제에 미치는 경제적 후생효과에 대한 정량분석과 북한 비핵화 전략 시사점,"정혁 /Jeong, Hyeok",2020,서울대학교 국제학연구소,"북한의 대외무역은 1990년대 중반 이후 지속증가하여 김정은 정권 시기에는 실질소득 증가와관련된 대외개방척도인 수입진입률이 24%로 영국과 프랑스 수준으로 증가하였으며, 이는 국제무역을 통해 북한의 일인당 실질소득이 2.7~5.3% 증가했음을 의미한다. 중간재 교역과 생산구조 변화까지 고려하면 그 효과는 2배 이상으로 증폭할 것이다. 이는 북한경제가 자급자족 경제로 회귀할 경우 감당해야 할 소득 손실의 기회비용이 매우 큼을 나타낸다. 하지만 2016년 이후 북한 수출입의 중국 비중이 90%를 넘어 북한경제 ‘무역의 이익’의 80% 이상이 중국에 기인한다. 이는 중국의 북한경제에 대한 레버리지가 단순한 원유공급 통제 차원을 넘어선 근본적인 차원임을 보여준다. 본 연구는 이러한 북한 대외개방의 중국 과잉의존 현상이 북한경제의 본질적 특징이 아니었으며, 2006~2009년 1~2차 핵실험에 따른 UN 제재를 계기로 대외무역이 어려워지자 다변화됐던 교역 파트너를 중국으로 대체하기 시작하면서 나타난 이례적인 현상임을 밝혔다. 이는 현재 교착상태에 빠진 한반도 비핵화 협상에 중요한 함의를 가진다. 최근 4~6차 핵실험에 기인한 대북제재는 비핵화 협상에 중요한 역할을 하지만, 이에 대한 경직적인 유지는 중국의 레버리지를 강화할 뿐이며 북한이 ‘무력에 의한 지대추구’ 혹은 ‘대중국 경제협력 과잉의존 강화’ 전략을 선택할 가능성을 높인다. 본 연구는 북한의 무역 다변화를 통한 중국 과잉의존 해소와 국제경제협력 참여역량 및 환경조성으로 북한 스스로 ‘실질적 개방과 평화를 통한 발전추구’ 안을 선택하도록 유도하는 접근이 교착상태에 빠진 비핵화 협상을 활성화할 전략임을 시사한다.North Korea’s international trade has expanded since mid-1990s and the import penetration ratio, the openness measure in relation to the increase of real income from international trade, reached to 24% during the Kim Jong-un regime, close to the openness levels of U.K. and France. This implies North Korea’s real income per capita increased by 2.7~5.3% from the international trade. Incorporating the trade of intermediate goods and the changes of production structure, North Korean gains from trade would more than double. This also implies that the North Korea’s opportunity cost of real income loss by switching to autarky is enormous. However, the Chinese shares of North Korean trades exceeded 90% for both exports and imports since 2016, and more than 80% of North Korean gains from trade have been due to its trades with China. That is, Chinese leverage on North Korean economy is deeply fundamental beyond the simple control of crude oil supply. Our study reveals that such excessive reliance on China was not a genuine feature of the North Korean economy. Such phenomenon emerged during the 2006~2009 period when North Korea started to substitute the diversified set of trade partners with China to overcome the trading difficulty in response to the UN sanctions due to the North Korea’s first and second nuclear experiments. These empirical findings suggest critical implications on the denuclearization negotiation which has been in a stalemate. The recent series of sanctions against North Korea due to the 4th to 6th nuclear experiments might be an effective tool for denuclearization. However, our findings suggest that the rigid maintenance of those tight sanctions are likely to end up strengthening the Chinese leverage and forcing North Korea to adopt the strategies of “rent-seeking by violence” or “reinforcing the excessive economic cooperation with China” which would lead to undesirable outcomes of security and economic development for both North Korea and international community. Gearing down North Korea’s excessive reliance on China regarding its openness via trade diversification as well as building capacity and environments to participate in international economic cooperation would induce North Korea to adopt the “development by peace and true openness” as the first-best strategy. Our analysis shows that this approach would be an effective anchor to revitalize the deadlock denuclearization negotiation.Openness of North Korean Economy, North Korea-China Trade, Gains from Trade, Diversification of Economic Cooperation, Denuclearization Strategy"
1001,국제무역결제를 위한 핀테크 도입에 관한 탐색적 연구,"이내준 /Lee, Nae Joon",2020,한국무역연구원,"Purpose In this study, we analyze the problems of the trade settlement system, verify the necessity of applying block chain technology in the trade settlement process, and propose an application model of block chain technology.
Design/Methodology/Approach This study was based on various literature on trade settlement and blockchain technology.
Findings In this study, the author proposes a trade settlement model using blockchain technology.
The use of blockchain technology aided trade settlement model is expected to solve existing trade settlement issues, such as clarification of trade conditions, real-time tracking of documents and goods, resolution of double settlement problems, and prevention of disputes among the interested parties.
Research Implications Existing paper-based trade settlement process has many problems, including complexity, excessive costs, delayed arrival of documents, inconsistencies between shipping documents, and fraud through forgery or tampering. In order to solve these problems and facilitate trade settlement, the author proposed a trade settlement model using blockchain technology and made a suggestion on the future research."
1002,지역무역협정의 형성 동기와 최근 경향 및 경제적 효과에 대한 분석,윤성종 /Sung Jong Yun,2020,한국무역연구원,"Purpose This paper analyzes the motivation for the formation of regional trade agreements (RTAs) and the recent trends and economic effects of RTAs.
Design/Methodology/Approach This paper contains an historical and analytical review of domestic and foreign literature and internet data on RTAs.
Findings Motivations for the formation of RTAs may include improvements in relations between countries or promotion of security, efficient negotiations compared to the WTO’s multilateral consultations, provision of a larger market to domestic producers, the possibility of attracting additional foreign direct investment, and protection of politically sensitive and uncompetitive industries. RTAs in the 1960s and 1970s were aimed at promoting import substitution industrialization while regulating imports from outside the region and enhancing member countries’ negotiating capacity against trade partners. RTAs since the 1990s have been used as substitutes for global negotiations on the one hand and as a means to win concessions from other countries in multilateral negotiations at the global level. The overall effect of RTAs on economic welfare can be seen as being at a limited level, even if it is positive. Not many studies show that RTAs produce a significant trade diversion.
Research Implications The sometimes contradictory arguments about the relationship between RTAs and global trade liberalization are based on an intuitive understanding assumption, but it is not easy to verify them empirically. Because the new RTAs has not been in operation for a long time, it is also difficult to reach a conclusion on their economic effects."
1003,한국 무역수지의 비대칭적 J-곡선 효과에 대한 실증적 분석,조성일 /Cho Sung Il,2020,한국무역통상학회,"This study investigates the asymmetric effect of real exchange rate on trade balance in Korea. The nonlinear ARDL model of Shin et al. (2014) is employed as econometric methodology. While the linear ARDL model fails to find cointegration relationship between variables, nonlinear ARDL model captures cointegration relationship which is robust to lags and restrictions. We found there exist J-curve effect and the three types of asymmetries in relationship of trade balance and real exchange rate. First, long-run reaction asymmetry: depreciation improves trade balance, but appreciation does not work. Second, short-run impact asymmetry: contemporaneous change of exchange rate affects trade balance differently. Third, adjustment asymmetry: adjustment process on long-run equilibrium with face to appreciation and depreciation is not equal."
1004,대일 무역분쟁으로 인한 글로벌 가치사슬 변화와 정부 R&D 투자전략 - 자동차산업을 중심으로 -,정재웅 /JaeOong Jung,2021,한국콘텐츠학회,"수출 비중이 높은 한국은 다른 국가들에 비해 글로벌 가치사슬(GVC)에 대한 의존도가 높기 때문에 GVC변화에 민감한 구조를 지니고 있다. 이는 과거부터 한국의 수출이 특정국가와 품목에 편중되어 있으며, 수출제품을 만들기 위해 필요한 소재·부품·장비들을 대부분 수입에 의존하는 경향이 있기 때문이다. 현재 우리나라는 일본과의 무역분쟁을 겪고 있으며 소재·부품·장비의 수입 의존도가 높은 일본과의 무역분쟁은 GVC 공급 불균형을 야기해 우리나라 산업 전반에 영향을 미칠 수 있다. 따라서, 일본의 수출규제로 인한 경제피해를 최소화하기 위해서는 대일의존 수입품들의 수입다변화 및 국산화를 통한 대일의존도를 낮추는 형태로의 GVC 체질 개선이 필요하다. 이러한 체질 개선을 이루기 위해서는 우선적으로 대일의존 수입품들을 도출하고 수입다변화와 국산화가 필요한 수입품들을 선별하여 수입다변화와 국산화를 진행해야 할 것이다. 또한 대일의존 제품의 국산화 목표달성을 위한 R&D 투자전략 수립이 반드시 필요할 것이다. 이러한 R&D 투자전략 수립은 기존에는 전문가 중심의 정성적 방식이 많이 이용되어 왔지만, 본 논문은 이와는 차별화된 데이터 기반의 정량적 분석결과를 토대로 한 R&D 투자전략에 대해 논의하고자 한다.Due to high proportion of exports, Korea has a higher dependence on the global value chain (GVC) than other major developed countries. This reason, Korea has a structure that is sensitive to GVC changes. This is because Korean exports are concentrated on specific countries and items, and most of the materials for export tend to depend on imports. Currently, export restrictions resulting from trade disputes with Japan can affect the industry of Korea as a whole due to the supply of core materials. Therefore, in order to minimize economic damage caused by export regulations in the current situation, it is necessary to reorganize the GVC, through efforts to rapidly diversify imports and localize imports that depend on Japan. To this end, it is necessary to derive and classify imported goods that depend on Japan, and to localize items that are difficult to diversify imports, and prompt R&D investment is required for this. This study aims to support R&D investment policy through quantitative analysis based on big data rather than a decision-making method based on expert-centered qualitative analysis.Trade Dispute, Export Restriction, Global Value Chain(GVC), R&D Investment Strategy"
