,제목,저자,출판일,기관,초록
815,수출입물류분야 RFID기술 문제점과 개선방안,정재승 /Jason Chung,2013,한국무역학회,"글로벌 경제시대에 물류산업의 중요성이 날로 높아지고 있고, 이에 따라 기업의 물류활동에 최신 IT기술의 융합은 경쟁력 확보에 매우 중요한 요소라고 할 수 있다. 최근까지 RFID기술이 많은 관심을 받으며 물류기술에도 많은 적용시도가 있었다. 하지만 정부 주도의 RFID사업은 활발하게 추진되어 왔으나 민간기업에서의 활용도는 기대에 미치지 못하고 있다. 초기 예상했던 기대효과가 제대로 나타나지 못하였으며 비용적인 문제로 확산이 더디고 있다. 최근 스마트폰을 이용한 기술과 NFC를 이용한 기술이 주목을 받기 시작하였고 RFID와 융합하면 더 큰 효과를 가져올것으로 기대되고 있다. 본 연구는 수출입물류에 있어서 현재 적용되고 있는 RFID사업의 사례를조사하여 나타난 기대효과와 문제점을 고찰하고, 개선방안을 제시하여 물류운영기관들에 정책적시사점을 제공하고자 한다.Within the global economic system, the importance of the logistics industry isincreasing continuously. As a result, combining the latest IT technologies to thecompany’s logistics activities is an essential factor for competitiveness. Until recently,the RFID technology received a lot of attention and has been through many differentattempts for its application in the logistics sector. However, unlike the governmentrun RFID business, which have been actively promoted, the utilization of the RFIDtechnology in the private sector fall short of its expectations. The failure to meet theinitial expectations along with the cost related issues contribute to the slow spreadingof the RFID business in the private sector. Recently, technologies utilizing smartphones and NFC have been receiving a lot of attention, and it is expected to bring amuch greater effect once fused with the RFID technology. This study will research theRFID business practices that are currently being applied to import and export logisticsand study its effects and drawbacks. Also, it will propose a plan for improvement thatwill provide a ground for policy implication for the logistics management institutions.Logistics, RFID, Smart logistics, NFC"
816,우리나라 물류기업의 경영효율성에 관한 비교연구 -국내기업과 외국인투자기업을 중심으로-,"신범수 /Shin, Beom Soo",2013,한국관세학회,"본 연구는 물류산업에 있어 국내기업과 외국인투자기업간 효율성 분석을 통해 경쟁력 제고방안을 창출하는데 목적이 있다. 2007년의 경우 국내기업과 외국인투자기업간에 있어 효율성의 차이가 크게 나타고 있지 않았으나,2009년과 2011년의 경우 각 각 약 2배 이상의 차이를 보이고 있는 것으로 나타나 외국인투자기업이 국내기업에 비해 경영효율성을 보이고 있음을 알 수 있다.또한 수익효과에 대한 부분에 있어서는 수익증가(IRS) 즉, 규모의 경제성 단계에 있는 기업의 경우 외국인투자기업이 국내기업에 비해 과소투자로 인한 규모의 비효율성 측면을 나타내고 있음을 알 수 있다.분석한 기업군들의 평균 순수기술효율성(VRS)과 규모효율성(SE) 경우 규모의 비효율이순수기술의 비효율보다 크다는 것으로 나타나, 이는 국내물류시장에 있어 업체 간 경쟁이 치열해지면서 기업들이비효율적인 투자로 이루어짐에 따라 규모의 비효율성이 커지는 문제가 발생한 것으로 판단되어진다. 따라서 과다투자가 발생한 기업의 경우 효율적으로 나타난 기업의 효율성을 벤치마킹대상으로 효율성 제고의 노력이 필요하다하겠다.This paper is aimed at drawing a competitiveness scheme of logistic firms through efficiency analysis between domestic firms and Foreign owed firms in Korea. In 2007, an efficiency between domestic firms and Foreign owed firms makes no difference, but foreign owed firms found that it is twice as difference of business efficiency as domestic firms in 2009 and 2011. This means that foreign owed firms is a phase of increasing return to scale between 2009 and 2011. therefor we propose that domestic firms for improving business inefficiency in logistic market should pursue more internal growth such as restructuring than external growth through over-investment.Data Envelopment Analysis(DEA), Efficiency, Logistic Firms, Foreign Direct Investment"
817,국제물류 계약에서 리스크 공유에 대한 계약서 조항 사례연구 : 국내와 해외 기업 간 비교를 중심으로,김진수 /Jin-Su Kim,2013,한국통상정보학회,"2012년 12월 국토해양부와 지식경제부는 화주기업과 물류기업 간 표준계약서를 보급 추진하기 위하여 위원회를 개최하고 표준계약서를 배포하였으며, 이러한 배경 하에 본 연구는 물류아웃소싱의 계약관계에서 양 업계가 상생거래를 하기위한 물류계약서의 가이드라인을 제시하기 위하여 계약의 유형과 속성에 관한 선행연구를 검토하였고, 국내와 해외의 물류 계약서의 실제 사례 제시를 통하여, 국내의 물류 계약서의 구체화 정도와 해외 계약서들의 구체화 정도를 비교하였으며, 향후 국내 기업이 물류계약서 체결 시 현재보다 더 구체적으로 위험발생 조항이나 비용발생 조항 등을 반영해야 하는 현실적인 시사점을 제공하였다. 분석결과 첫째, 계약서의 구성과 내용은 국내와 해외가 공통적으로 계약의 정의와 기간, 업무의 범위, 업무 처리의 절차, 정산의 방법, 분쟁의 해결 방법과 같이 일반적으로 구성원 간 거래에 필요한 공식적인 원칙을 다루고 있는 것을 알 수 있었으며, 둘째, 국내와 해외의 계약서 모두 상황 발생에 따라 탄력적으로 해결이 가능하도록 규정하고 분쟁이 발생 할 경우 분쟁 기구를 통해 해결을 하는 신고전적 계약법을 따르고 있음을 알 수 있었다. 그리고 셋째, 국내 계약서에 비교하여 해외의 물류 계약서가 발생 가능한 위험에 대비하여 보다 구체적인 조항들을 담고 있는 것을 알 수 있었으며, 해외 계약서에 비해 국내의 계약서가 화주기업에 보다 유리한 조항들을 많이 담고 있는 것을 알 수 있었다. 이러한 연구를 통하여 물류기업과 화주기업은 계약사항 협의 단계에서 계약 이후에 발생 가능성이 있는 위험이나 문제점들을 사전 예상하고 상호 협의를 통하여 계약서에 반영 하는 것을 적극적으로 노력하여 물류기업과 화주기업과의 구조적인 문제로 발생된 손해를 물류기업에서 감수하는 관행을 없애도록 노력하여야 하는 아이디어를 제공하였고, 향후 표준 물류계약서 배포를 위해 구체적으로 반영이 될 수 있는 정책적인 가이드라인을 제공하였다.In December 2012, the Ministry of Land, Transport and Maritime Affairs and Ministry of Knowledge Economy held a commission and distributed a standardized logistics contract between the shipper and the logistics companies in order to spread and to promote contract standardization. With such background in place, this study examines the leading research on different types and attributions in present logistics contracts in order to propose guidelines for creating contract clauses that would lead to a win-win relationship among the parties involved in the logistics outsourcing relationships. This study further compares and contrasts the concreteness of local and international logistics contracts through case studies, and provides practical thought-provoking points on concretization of clauses on potential risks and additional expenses for local logistics companies when signing logistics contracts.
Firstly, the composition and contents of both local and international logistics contracts are similar in the way that both deal with the basic principles between the concerned parties such as the following: contract terms, validity, scope of work, operational procedures, payment terms, and dispute resolutions.
Secondly, for flexibility of potential dispute resolution, both logistics contracts define the definition of dispute and follow the classical contractual approach of dispute resolution through third-party arbitration.
Thirdly, compared to local contracts, international logistics contracts provide more concretized and specific clauses on the occurrence of potential risks and hazards; on the other hand, compared to international logistics contracts, it seemed that local contracts contained more clauses in favor of the shipper.
This research then suggests ideas to eliminate the classic tradition - logistics companies enduring the damages that occur as a result of the structural differences between the shipper and the logistics companies - through efforts to actively negotiate in advance the predictable problems and risks and by reflecting the mutually agreed points in the contract, and further offers guidelines on contract concretization for distribution of standardized logistics contracts in the future.logistics contracts, win-win relationship, traditional practice, partnership, standardized contracts"
818,국제물류주선기업의 특성과 근로자의 특성이 조직몰입과 직무만족 및 이직의도에 미치는 영향에 관한 연구,"정이상 /Jung, Lee Sang",2013,대한경영정보학회,"본 연구는 국제물류주선기업의 근로자를 중심으로 이들 기업의 특성(직무 및 조직특성)과 근로자 개인특성이 조직몰입과 직무만족에 미치는 영향 및 이들이 이직의도에 미치는 영향을 실증적으로 분석하고자 하였다.
본 연구에서는 국제물류주선기업의 특성으로 이들 기업들이 제공하는 서비스의다양성 등에 따른 업무의 전문성, 다양성, 책임성을, 근로자 개인특성으로는 각 개인이 맡은바 직무에 임하는 퍼스낼리티를 사용하여 직무만족과 조직몰입에 영향을 미치는 변수로 분석되었으며 마지막으로 이직의도로 직장을 떠날 가능성을 사용하였다.
연구결과에 따르면 이들 기업의 특성 중 직무특성은 직무만족에는 정(+)의 영향을 미치나 조직몰입에 영향을 미치지 않는 것으로 나타났으며, 조직특성은 직무만족과 조직몰입에 정(+)의 영향을 미치는 것으로 나타났다. 이에 비하여 개인특성은 조직몰입과 직무만족에 영향을 미치지 않는 것으로 나타나 기각되었다. 마지막으로 직무만족과 조직몰입은 이직의도에 부(-)의 영향을 미치는 것으로 나타나 채택되었다.
이러한 연구결과를 토대로이직의 사전 방지 및 직무특성에 따른 조직몰입도를 높이기 위해서 다양한 업무와 전문성을 위한 교육의 기회 제공을 확대해야 할 것이다.
또한 직무특성에 따른 책임감의 부여와 이에 합당한 승진 등의 기회 제공으로 조직과의 일체감 및 근로자 개인이 조직 내에서 필요한 존재임을 각인시켜 주는 것이 중요하다고 할 수 있다. 인적자원의 근무환경을 좀 더 시스템적으로 조성하여 직무만족과 조직몰입을 통하여 지속적으로 근무할 수 있는 토대를 만들어 주도록 하여야 할것이다. 이를 통하여 회사와 더불어 지속적인 성장이 가능토록 하여 기업의 인적자원관리에도 성공할 수 있도록 하기 위한 전략으로 매우 주요한 시사점이 되겠다.The purpose of this study is to analyze that employee's job satisfaction and organizational commitment affect turnover intention according to freight forwarders's characteristics and personal characteristics.
In order to achieve the purpose of this study, literature survey related to personal characteristics, job characteristics, organizational characteristics, job satisfaction, organizational commitment, turnover intention on studying employee was carried out and took an empirical analysis by the use of questionnaire method for employees in freight forwarders.
According to the final result and conclusions are as follows; First, job characteristics was positively related to job satisfaction but were negatively related to organizational commitment. Organizational characteristics was positively related to job characteristics and organizational characteristics.
Second, personal characteristics was negatively related to job characteristics and organizational characteristics. Finally, job satisfaction,organizational commitment were negatively related to turnover intention.Freighter forwarders, Personal Characteristics, Job Satisfaction, Organizational Commitment, Turnover Intention"
819,음식물류 폐기물의 최적건조공정 개발을 위한 마이크로파 및 열풍 공정의 건조효율에 관한 연구,정병길 /Jung， Byung-Gil,2013,한국환경기술학회,"본 연구는 마이크로파 및 열풍 건조장치를 이용하여 음식물류 폐기물의 재활용 측면에서 음식물류 폐기물의 운전조건별(마이크로파 단독, 열풍단독, 마이크로파-열풍 융합(200 또는 250℃) 건조특성을 평가하고자 하는데 그 목적이 있다.
연구에 사용된 음식물류 폐기물은 B시 P사에서 채취하여 사용하였으며, 음식물류 폐기물과 가연성 물질의 균질 혼합 및 건조효율 향상을 위하여 비닐, 어패류 등 이물질을 제거하였다. 마이크로파 건조장치의 전체 크기는 W 1,360 mm × L 1,060 mm × H 900 mm, 마이크로파 건조장치의 조사강도는 1 kW이며, 마이크로파 주파수는 2,450 MHz, 건조온도는 최대 300℃로 제작하였다.
음식물류 폐기물 건조실험을 실시한 결과 마이크로파-열풍(250℃) 건조를 이용한 완전건조(함수율 10% 이하)시 최종 함수율 변화는 운전시간 15분에서 7.1%로 나타났다. 실험결과 음식물류 폐기물의 재활용 방안으로 열풍 융합건조공정을 이용한 고형연료의 생산이 충분히 가능할 것으로 판단된다.The main objectives of this study are to develope a drying method for recycling food waste and to evaluate drying properties of food waste with different operating conditions(microwave, thermal air and microwave-thermal air(200 or 250℃) by means of using the microwave and thermal air drying process.
The food waste used in this research was collected at P Company located in B City. For homogeneous mixture of food waste with combustible materials and for better drying efficiency, foreign substances which were vinyl, fish and shellfish were removed. The size of the microwave-thermal air drying unit is 1,360 mm(W) × 1,060 mm(L) × 900 mm(H), and its projection intensity and frequency were 1 kW and 2,450 MHz, respectively. Also, the microwave-thermal air drying unit was designed to control the highest drying temperature up to 300℃.
As a best result of the experiment, the dried food waste using the microwave-thermal air (250℃) drying process led to the final moisture contents of 7.1% with 15 minutes operating period. In conclusions, as a way for recycling food waste, the microwave -thermal air drying process seems capable of producing refuse derived fuel(RDF).Microwave-thermal air hybrid drying process, Microwave, Thermal air, Food waste"
820,대규모 물류 시스템의 계층적 분산 제어,경규학 /KYUNGKyoo Hak,2013,한국로지스틱스학회,"본 논문에서는 대규모 물류 시스템의 최적제어를 위하여, 계층적 분산 제어이론을 적용하여, 수치해법 알고리즘을 검토하고, 이를 적용 예제에서 테스트 하여본다. 알고리즘은 연결된 고리의 동적 시스템에서 잘 활용될 수 있도록 고안 하였으며, 시스템을 선형 미분 방정식으로 모형화 하고,목적함수는 볼록 2차함수로 설정 했으며, 최적조건을 유도하였고, 수치해법을 검토하였다. 그리고 여러 예제의 수치해를 구하여 알고리즘의 수렴을 검토하였다.The hierachical and decentralized control of large supply chain systems are treated. The coordination of decentralized systems are considered with the help of hierachical control theory in optimal control theory. The supply chain systems are modelled with differential equations with chain relations. The objective functions are modelled with integration of quadratic functions. The optimality conditions are derived. The numerical solutions methods are considered.Supply Chain System, Hierachical Control, Decentralized Control, Differential Equations, Quadratic Function, Optimality Conditions, Numerical Algorithms, Network Flow"
821,항만물류산업에서 옵션계약을 이용한 최적 탄소배출권 거래모델: 선사의 공급관점에서,추봉성 /Bong-Sung Chu,2013,한국해운물류학회,"2005년 2월 교토의정서가 공식 발효되면서 온실가스 감축을 목표로 하는 부문별 지구온난화 방지대책이 의무적으로 실시되고 있다. 그동안 국제해운부문은 교토기후협약의 CO2 배출규제 적용대상에서 제외되었으나 IMO 제62회 해양환경보호위원회(MEPC62)에서 해양오염방지조약(MARPOL)의 일부 개정안이 심사․채택됨에 따라 향후 국제해운부문에서도 CO2 배출규제 대책들이 본격적으로 논의될 전망이다. 일례로 2013년 이후 새롭게 건조되는 선박의 경우 종류별로 CO2 배출기준을 만족시킬 수 있어야 하며 현재 운항 중인 선박도 CO2 감축을 목표로 하는 에너지절감형 운항계획의 작성이 의무화된다. 본 연구에서는 배출규제와 관련한 현실적 대안 중 하나로 많은 관심을 받고 있는 배출량거래제도(ETS)를 선사와 탄소시장을 중심의 옵션계약형태(콜옵션, 풋옵션)로 모형화하고 선사의 공급관점에서 최적해(단위옵션가격)를 제시하였을 뿐만 아니라, 수치실험을 통해 옵션의 수요별 효율성을 검증하였다.In accordance to the Kyoto Protocol on GHG(greenhouse gas) reduction, various measures to reduce the GHG emission in the fields of international shipping and logistics are required. For a shipping company, a ship operation scheduling considering energy-saving should be presented, in addition, the GHG emission reduction target leading to operational concerns under uncertainties is given based on the average emission quantity in the past. For this reason, a flexibility for effective managements with respect to the GHG emission is extremely required. In this study, one of the ways for that, we focused on ETS(emission trading system) model with option contracts from the shipping company's supply perspective. We formulated two types of the option contracts(call option, put option) and also presented the optimal solutions from a new and extensive angle on two-stage decision-making problem. Furthermore, we examined and showed conditions of key parameters to maximize the expected profit by numerical experiments.ETS(emission trading system), Call Option, Put Option, Supply Contract, Optimization"
822,철도물류의 사업다각화 성공을 위한 핵심요인 분석에 관한 연구,구교훈,2013,한국로지스틱스학회,"최근 저탄소녹색성장과 관련한 지속가능한 물류로서 철도물류가 대안으로 부상하고 있다. 하지만 한국철도공사 매출확대 한계와 물류사업의 저조로 인하여 수익성 악화는 지속되고 있다. 본 연구에서는 철도물류사업자의 발전을 도모하기 위한 사업다각화 개념을 제시하며, 사업다각화 성공을 위한 핵심요소를 분석하는 것을 연구의 목적으로 하였다. 기존 선행연구에서 제시된 철도물류의 문제점과 전문가 인터뷰를 바탕으로 14개 중요 요인을 제시하였으며, 퍼지기법을 이용하여 요인의 우선순위를 도출하였다. 분석결과 설문응답자들은 사업다각화 추진 시 지속가능성 (0.812)’을 가장 최우선 중요 요인으로 인식하였으며, 다음으로 ‘적합성(0.805)’과 ‘수익성(0.797)’을 중요 요인으로 제시하였다. 한편, 과거 철도물류를 이용한 경험이 있는 응답자의 경우, 수익성(0.845), 안전성(0.845), 적합성(0.800)을 3가지 가장 중요한 요인으로 평가하였으며, 현재 철도물류를 이용 중인 응답자는 지속성(0.826), 적합성(0.824), 수익성(0.812)을 가장 중요한 핵심요인으로 선정하였다.Net profit of Korea Railroad Corporation has been decreasing due to low profitability and drop in sales while Railway Logistics (RL) suggests an alternative as sustainable logistics with a concept of low-carbon green growth. In turn, the amount of debts is increasing and intensifying the difficulties in corporate management. In this respect, the aim of this research is to analyze the Core factors (CFs) for business diversification's success of Railway Logistics. The 11 factors were drawn out as the CFs based on literature review and In-depth interview of expert groups. For weighing the factors, The fuzzy methodology was adopted. As the results, in terms of the overall weights, ‘sustainability (0.812)’ is selected as the most important factor, and ‘suitability (0.805)’ and ‘profitability (0.797)’ are ranked as second and third respectively. In the respondents' side which had experiences using RL, ‘profitability (0.845)’, ‘safety (0.845)’, and ‘suitability (0.800)’ are selected as top 3 important factors. In the respondents' side which is currently using RL, ‘sustainability (0.826)’, ‘suitability (0.824)’, and ‘profitability (0.812)’ are evaluated as top 3 important factors.Railway logistics, Business diversification, Core factors, Fuzzy method"
823,항만물류보안관리 시스템의 체계화 및 일원화 방안,"강재영 /Jaeyoung, Kang",2013,한국법정책학회,"항만 수출입 물류는 국가경제에 미치는 영향이 크기 때문에 항만시설의 기능이 마비될 경우에는 개별기업뿐만 아니라 국가산업에도 엄청난 손해를 끼치게 된다. 따라서 항만시설이 제기능을 발휘할 수 있기 위해서는 항만물류보안관리 시스템의 체계화 및 일원화가 필요하다.
항만물류보안제도는 항만물류관련 종사자들을 규제하는 측면이 있다. 하지만 물류보안을 효율적으로 관리하게 되면 화물의 도난 및 손실감소, 가시성 향상, 배송시간 정확성 향상, 재고관리 향상, 고객만족도 향상, 효율적인 통관업무 수행, 물류관리 향상 등의 긍정적 효과도 동시에 달성할 수 있다.
2013년 정부조직법의 개편으로 물류보안업무에 상당한 변화가 일어날 것으로 예상된다. 특히 화물의 운송수단 및 운송구간이 서로 다른 경우 같은 화물에 적용되는 법규정과 이를 취급하는 정부기관이 달라져 관리업무의 혼란과 비효율적인 운영이 예상된다. 특히 해운ㆍ항만의 경우 기존의 국토해양부 업무에서 해양수산부로 이관되어 육상이나 항공으로 운송된 화물이 국토교통부의 업무로 취급되다가 항만에 도착해서 선박에 실리는 과정에서는 해양수산부의 업무로 담당부서가 바뀌게 된다.
이러한 문제를 해결하기 위해서 필요한 운송수단 및 운송구간별로 체계적이고 통일화된 물류보안시스템을 구축하고, 이를 어느 부서에서 업무를 담당하는 것이 가장 효율적인지를 연구하는 것이 물류보안시스템구축과 관련하여 해결해야 할 중요한 과제이다.
항만물류안전 및 보안에 관한 규정을 마련하는 것은 항만물류산업을 보다 체계적이고 효율적으로 발전시킬 뿐만 아니라 국제 경쟁력을 강화시키는 요인이 될 수 있다. 가칭 ‘항만물류안전 및 보안에 관한 법률(안)’은 단순히 물류관련 종사자들을 규제하는 측면보다는 화물의 추적관리시스템을 통하여 이송경로에 대한 가시성을 보장받고, 화물이 안전하면서도 신속ㆍ정확하게 송하인으로부터 수하인에게 인도될 수 있도록 하기 위함이다. 물론 화물의 통관절차의 간소화 및 신속성과 정확성을 보장받기 위해서는 전자봉인장치나 컨테이너검색기와 같은 최신 장비들의 도입이 필요하므로 이에 대한 재원 마련과 지원에 대한 법제도의 정비가 전제되어야 할 것이다. 우리나라와 같이 수출입에 의한 무역의존도가 높은 나라에서는 항만물류산업의 육성과 지원이 무엇보다도 시급하고 중대한 사안이라고 할 수 있다. 따라서 ‘국제항해선박 및 항만시설의 보안에 관한 법률’ 또는 산재되어 있는 개별법의 규정에 의존하기 보다는 ‘항만물류의 안전과 보안’에 관하여는 체계적이고 통일적인 법안을 제정할 필요가 있다.
그리고 이러한 물류안전 및 보안업무에 대한 체계를 마련하기 위해서는 먼저 물류정책기본법 제6조 제2항의 규정에서 ‘물류안전 및 보안’에 관한 내용을 추가하여 「이 법에 규정된 것 외의 물류시설의 개발 및 운영, 물류사업의 관리와 육성, 물류안전 및 보안 등에 관하여는 따로 법률로 정한다」고 개정하여 ‘법률(안)’ 제정을 위한 법적 근거를 마련할 필요가 있다.Port logistics, which is a large part of the national economy, can cause major damage to the nation’s industries when paralyzed. Centralization and systemization of port logistics security and management system are important in order for port facility to function properly.
Port logistics security and management system restricts those who work in the industry in part. However, efficient port security and management system can also reduce cases of theft and loss of cargo, promote visibility and punctuality of delivery, improve stock management and customer satisfaction and facilitate efficient customs work and logistics management.
The government restructuring of 2013 is expected to bring about significant changes to the logistics security sector. Confusion and inefficiency could arise as different government ministries are in charge of cargos depending on the means and the distance of delivery. Shipping and port affairs, which were the responsibility of the Ministry of Land, Transport and Maritime Affairs, are now under the Ministry of Ocean and Fisheries. From now on, the ministry in charge will change when a cargo that has been transported by land or air is loaded onto a ship for marine transport.
In the face of the changing situation and complications that might arise from it, an integrated, centralized logistics security system needs to be established and designating a single ministry in charge must be discussed.
Regulations on port logistics security and safety will not only lead to systematic, efficient development of the port logistics industry but also improve the nation’s international competitiveness. A tentative “Port Logistics Security and Safety Act” aims to enhance visibility of cargo through a cargo tracking system and guarantee swift delivery of cargo to recipients. A revision of law and regulation is necessary in order to facilitate introduction of the latest generation of equipment such as e-seal system and container detector at port facilities. Support for the port logistics industry is important in South Korea, whose economy heavily depends on trade. Therefore, port logistics security and safety must be regulated under a new, centralized Port Logistics Security and Safety Act, which will replace the current system where clauses on port logistics are scattered around in the legal system.
As a legal foundation for the integrated system to regulate the industry, Article 6 Clause 2 of the Basic Act on Logistics Policy must to be revised to allow the legislation of a separate act on development and management of logistics facility, management and nurturing of logistics businesses and logistics safety and security.port logistics, logistics safety, logistics security, Safe Port Act, Cargo Security, Dangerous goods, ISPS Code, AEO (Authorized Economic Operator"
824,해운물류 환경을 위해 멀티채널과 개선된 LPL을 이용한 밀집한 다수 노드 수용 애드 혹 프로토콜,곽광훈 /Kwark Gwang Hoon,2013,한국차세대컴퓨팅학회,"본 논문은 해운물류에서의 컨테이너 환경과 같이 다수의 노드들이 조밀하게 위치한 WSN환경에서 효과적인 애드 혹 프로토콜 알고리즘을 제안한다. 본 논문에서 제안하는 프로토콜 알고리즘은 제어채널이 없는 멀티채널을 제공하고 개선된 LPL(Low Power Listening) 기술을 사용함으로서 RF 간섭, 패킷 손실과 전류 소모를 줄인다. 실험 결과에서 제안된 알고리즘은 해운물류의 선박에서처럼 정상동작 중에 네트워크 구성 변화가 없는 밀집된 다수 노드 환경에서 기존의 단일 채널인 B-MAC 프로토콜보다 전력 소모와 RF 간섭 그리고 패킷 손실이 개선되었음을 보였다.This paper proposes a novel Ad-Hoc protocol (algorithm) which is effective in WSN with dense multi-nodes which is suitable for maritime logistics. It has few RF interference and packet loss in a dense wireless network because it supports multi-channel. It also reduces power consumption by using LPL(Low Power Listening) technique. The proposed protocol algorithm was implemented in a TELOSb platform using MSP430 processor and CC2420 RF chip. The experimental results show that the proposed protocol algorithm improves RF interference and packet loss with low power consumption in wireless network when compared to conventional single channel protocol algorithm.LPL, Multi Channle, Ad-Hoc, Maritime Logistics"
825,국내 물류기업의 유엔(시장)진출을 위한 경쟁력 강화방안 연구,"신석현 /Shin,Seok-hyun",2013,한국항해항만학회,"국내 대기업 물류회사(2자 물류기업)의 물류시장 대거 잠식으로 국내 물류시장의 3자 물류 비중은 약 30% 수준으로 매년 축소되고 있다. DP, DHL 등 글로벌 3자 물류기업은 글로벌 물류시장 장악력을 강화하고 있는 반면 국내 중, 소규모의 3자 물류 기업은 성장의 한계에 부딪혀 세계 물류시장에서 차지하는 비중은 극히 미미하다. 다행스럽게도 새 정부의 중소기업 육성 강화정책과 UN의 아시아지역, 개도국 공급선 확대 추세는 아주 긍정적인 환경이라고 할 수 있다. 이러한 때에 국내 중소 물류기업이 유엔 조달 물류시장에서 글로벌 네트워크를 가진 유럽, 미국계 기업들과 경쟁하여 입찰에 성공할 수 있게 도움을 주기 위하여 운송사례 연구와 SWOT 분석으로 국내외 물류환경 여건을 분석하여 세부적인 산학협력방안 및 정부의 지원 방안을 제안하고자 한다.Domestic large group logistics company(2nd-party logistics company)has made inroads on large portion of domestic logisticsmarket, whereby the domestic 3rd-party logistics market has been shrinking every year to a level of 30% or so. Global logistics enterpriseis steadily increasing 3rd-party global market portion while Local one facing with stagnating growth has very minimal level in the globalmarket share. Fortunately new government strengthening policy change toward local SME and also recent UN's supplying lineenlargement to Asia regions are positive factors which make Local SME very positive environments to advance to UN procurementlogistics market. On this occasion, the purpose of this paper is to help local logistics company perform successful bidding through studyof UN-transportation case and also suggest in SWOT analysis a segmented measure and support policy between Industry, Academia,Government and Institute.2nd-party logistics, 3rd-party logistics, local logistics small and medium sized enterprise(SME), UN procurement logistics market, bidding, SWOT analysis, global logistics network"
826,음식물류 폐수를 이용한 바이오가스 생산시설의 스케일 형성요인에 관한 연구,배영신,2013,대한환경공학회,"소화설비내 스케일 형성의 주요 원인을 파악하기 위하여 스케일 성분분석 및 음식물류 폐수에 대한 혐기소화 실험을하였다. 성분분석결과, 음식물류 폐수 중 유분이 스케일의 유기성분과 밀접한 연관이 있었다. 또한, 소화실험시 소화조내 결정체의 발생량은 음식물류 폐수중 유분을 사전에 제거한 경우가 제거하지 않은 원수를 소화한 경우의 58.9% 수준으로 나타나 유분이 스케일 형성의 중요한 요인임을 알 수 있었다. 아울러, 유분을 제거한 음식물류 폐수는 68.7 L-gas/kg-COD 그리고음식물류 폐수 원수는 67.7 L-gas/kg-COD로서 유분의 사전제거가 소화가스 생산에 부정적 영향을 주지 않았다.To find out the major cause of scale formation in digestion facility, a componential analysis of scale and a digestion experiment for food wastewater were conducted. The analysis indicated that grease in food wastewater was closely connected to the organic component of scale. It is also indicated that grease-removed food wastewater showed 58.9% level compared to unprocessed one in crystal generation quantity in this study. The experiment provided insight that grease is one of the important causes of scale formation. Additionally, pre-removal of grease from food wastewater did not show negative effect on digestion gas production,as 68.7 L-gas/kg-COD for grease-removed food wastewater and 67.7 L-gas/kg-COD for unprocessed one.Food Wastewater, Anaerobic Digestion, Biogas, Grease, Scale"
827,중국의 물류정책 발전방향에 관한 실증 연구,오문갑 /oh moon kap,2013,한국통상정보학회,"본 논문은 중국의 제3자 물류산업의 현황 및 문제점들을 체계적으로 분석하여 중국의 제3자 물류산업의 서비스 수준이 비교적 낮고, 화주의 만족도도 낮으므로 협력관계가 향상되어야 한다는 결론을 내렸다. 다음으로 국내외 많은 선행연구들을 바탕으로 제3자 물류서비스 기업과 화주기업과의 파트너쉽에 관련된 연구 성과들을 종합적으로 서술하였을 뿐만 아니라 기존 연구의 한계점에 대해서도 분석하였다. 또한 물류서비스 성과의 평가모형을 토대로 상호파트너쉽, 운영, 경영성과를 기초로 한 제3자 물류서비스 성과 평가모형을 구축하였고 파트너쉽을 측정함에 있어서의 파트너쉽 평가모형을 결합시켰다. 이를 통해 물류파트너쉽 성과의 실제모형에 관한 쌍방의 파트너쉽 실현과 관계친밀도가 향후 협력에 중요한 영향을 미친다는 것을 밝혀내고 3PL 파트너쉽 실현, 관계친밀도를 3차원으로 평가하는 물류성과 파트너쉽 모형을 설정하였다. 그리고 종합물류서비스 성과와 파트너쉽 평가모형과 고객만족도를 함께 결부시켜, 물류파트너쉽 이론적 모형을 확정하였다. 마지막으로 제3자 물류파트너쉽에 관한 설문조사 데이터를 수집하여 실증분석을 실시하였다.Since 1990s, more and more enterprises outsource the logistics to reduce the cost and improve core competence, which bring the prosperity of 3PL, industry in China. However, some data shows that the service quality of 3PL is not good enough, there is only a few companies that can provide systematic service, and the satisfaction of the customer is very low. Besides, many enterprises choose 3PL service provider mainly based on the price.
Although there are many papers on the logistics service quality, they mainly research on single part, Studies on the relation between the service quality and the partnerships of outsourcing are scarce. Therefore, this study tries to research the service quality, partnership and the relationship between them in China's 3PL industry systematically.
On the foundation of the service quality and partnership theories by former researchers, taking present situation of China's 3PL industry into consideration, this paper constructs service quality and the partnership evaluation system and develops LSQ-PP model to examine the relation between the service quality and partnership. and then use the Structural Equation Model (SEM) to analysis the full sample of collected questionnaires.
Finally, the thesis summarizes the conclusion and offers suggestions for practice and future research.partnerships, 3PL logistics, China industry"
