,제목,가격,리뷰수,리뷰평점,평점비율
486,"*arden Hose Nozzle Set (2 pcs) Plastic, 1 Water Nozzle and 1 Adjustable Shower Head with 8 Spray Patters,for Car Washing, Plants Watering, Pets Shower",$13.99,0,0,"['0%', '0%', '0%', '0%', '0%']"
487,"*apid Rescue | Pet Odor Eliminator Urine Smell Remover | Natural Microbe Enzymatic Green Solution Fast-Acting on Cat & Dog Stains on Carpets, Wood Floors, Cars, Rugs (1pk)",$14.95,0,0,"['0%', '0%', '0%', '0%', '0%']"
488,"*b11 Pet Hair Remover - Lint Brush - Fur Removal Brush - 1 Double-Sided Standard-Size,1 Travel Small-Size, Self-Cleaning Base - Remove Cat and Dog Fur, Fluff from Carpet, Car Seat, Clothing, Couch",$12.98,6,3.4,"['22%', '36%', '21%', '0%', '21%']"
489,"*enmore 31140 Pet Friendly Lightweight Bagged Upright Vacuum with Pet Handi-Mate, Triple HEPA, Telescoping Wand, 4-Position Height Adjustment, 3 Cleaning Tools and AAFA Certified",$269.99,187,4.4,"['71%', '14%', '6%', '4%', '5%']"
490,*+A Pet Grooming Glove - Efficient Pet Hair Remover Mitt - Perfect for Dog & Cat with Long & Short Fur -Buy a Right Hand Glove and give Away a Hair Comb…,Out of Stock,0,0,"['0%', '0%', '0%', '0%', '0%']"
491,"*AA2 VTPet Dog Poop Bags, Biodegradable, Eco-Friendly, Leak Proof, Unscented, 330 Bags, 22 Rolls, 15 Bags per Roll, Extra-Thick, Size 9x13 inches.",$15.49,11,4.9,"['87%', '13%', '0%', '0%', '0%']"
492,*et Grooming Brush for Cats & Dogs - Double Sided Safe Dematting Rake Comb for Easy Mats & Tangles Removing - No More Nasty Shedding and Flying Hair,$11.59,2,5,"['100%', '0%', '0%', '0%', '0%']"
493,"*etSafe Drinkwell Replacement Premium Carbon Filters for the 360 Plastic or Stainless Steel Multi-Pet Dog and Cat Water Fountains, 3 Pack - PAC19-14356, or 12 Pack - PAC00-16152",$11.95,"3,375",4.8,"['84%', '11%', '4%', '1%', '1%']"
494,"*et Hair Remover Brush, Lint Brushes Double-Sided Fur Lint Removal Brush with Self-Cleaning Base for Remove Cat and Dog Fur, Lint, Fluff from Carpet, Car Seat, Couch, Clothing, Bedding, Fabric",$12.99,26,4,"['50%', '21%', '20%', '0%', '9%']"
495,*etgle Dog Brush and Cat Brush Effectively Reduces Shedding Professional Grooming Brush and Deshedding Tool for Dogs and Cats,$11.97,"3,508",4.4,"['66%', '16%', '11%', '4%', '4%']"
496,"*ESTON Dog Nail Grinder - Professional Electric Pet Nail Trimmer for Large Medium Small Dogs & Cats - Painless Paws Grooming, Smoothing, Trimming Tool - Rechargeable & Clippers Quiet (3-Speed)",$16.99,186,4.4,"['78%', '5%', '4%', '4%', '9%']"
497,"*ingaHouse Pet Beauty Gloves, A Pair of Brush Removal Gloves, Brush Removal Efficient Pet Hair Removal Gloves, Cat and Dog Left and Right Hand Hair Removal Tools(Blue)",Out of Stock,5,3.8,"['23%', '39%', '38%', '0%', '0%']"
498,"*et Grooming Kit for Dog and Cat with 2 Sided Grooming Brush and 2 Sided Grooming Glove for De-Shedding, De-Matting and Cleaning All Pet Hair Effectively",$16.97,256,4.5,"['68%', '21%', '6%', '3%', '1%']"
499,"*ortable 4in1 Pet Dog Water Bottle with Food Storage, Poop Bag Dispenser and Scoop",Out of Stock,1,5,"['100%', '0%', '0%', '0%', '0%']"
500,*rigenere - Relaxing Pet Shampoo - Lavender,$17.00,0,0,"['0%', '0%', '0%', '0%', '0%']"
501,"*et Wrap - is The Pet Hair Remover Roller for Dog & Cat Fur - Efficient Animal Hair Removal Tool - Perfect for Furniture, Couch, Carpet, Car Seat",$14.95,0,0,"['0%', '0%', '0%', '0%', '0%']"
502,"*zclean 2 Pack Lint Brush for Clothes, Couch, Furniture Reusable & Double Sided Pet Hair Remover Brush, Cleaner for Dog Cat Hair, Magic Velvet Lint Remover for Clothes, Fabric, Upholstery, Fuzz, Dust",$6.99,857,4.2,"['56%', '21%', '12%', '5%', '6%']"
503,"*awsPamper Undercoat Rake for Dogs & Cats - Proprietary Teeth Angulation for Fast & Pain Free Grooming, Ultra Durable Full Tang Construction",$25.00,"2,226",4.7,"['82%', '11%', '4%', '1%', '2%']"
504,*AKESI Pet Grooming Tool - 2 Sided Undercoat Rake for Cats & Dogs - Safe Dematting Comb for Easy Mats & Tangles Removing - 2Pack,Out of Stock,3,5,"['100%', '0%', '0%', '0%', '0%']"
505,*rue Leaf Pet 77006 Hemp Hip + Joint Chews 600g,$29.69,7,4,"['63%', '18%', '0%', '0%', '19%']"
506,*meritex Waterproof Dog Bed Cover Pet Blanket with Anti-Slip Back for Furniture Bed Couch Sofa,Out of Stock,907,4.6,"['77%', '14%', '5%', '2%', '2%']"
507,"*omplete KIT of Professional Cleaning for Pets and Furniture | Left Glove for pet waxing | Removing Roller for cat and Dog Hair, Reusable, self-Cleaning | Your Spaces Clean of Hair",$19.99,1,5,"['100%', '0%', '0%', '0%', '0%']"
508,"*LAZA Pet Hair Remover,Dog & Cat Hair Removal Brush,Reusable Fur Remover for Couches, Bedding, Clothes ,Laundry and Car Seat with Wooden Handle and Self-Cleaning Base",$19.68,2,5,"['100%', '0%', '0%', '0%', '0%']"
509,"*60 EVO for Dogs - Organic Olive Oil, Pure C60 ESS60 & Natural Bacon Essence - Support Pet Joints, Flexibility, Energy, Immunity - 3 oz",$70.00,1,5,"['100%', '0%', '0%', '0%', '0%']"
510,"*axpower Planet Pet Grooming Brush - Double Sided Shedding and Dematting Undercoat Rake Comb for Dogs and Cats,Extra Wide",$14.97,"6,499",4.7,"['82%', '10%', '4%', '1%', '2%']"
511,"*L&LOVE Silicone Pet Hair Remover Brush Comb Grooming Brush, Cleaning for Furniture, Carpet, Clothes, Sofa, Car and Pet Nest-Blue",$5.99,1,5,"['100%', '0%', '0%', '0%', '0%']"
512,"*/ A Multipurpose Rubber Pet Hair Removal Brush, Dog & Cat Hair Remover Brush for Furniture, Car Interior and Carpet，with Free Storage Bag（Green）",$7.98,43,3.9,"['54%', '11%', '13%', '14%', '8%']"
513,*AWZ Road Pet Dog Blanket Fleece Fabric Soft and Cute 4 Colors 4 Sizes,$11.99,"9,124",4.6,"['79%', '11%', '6%', '2%', '2%']"
514,"*et Shampoo & Conditioner, Shed Free 2-in-1, Oatmeal and Honey, Organic, Hypoallergenic, Vegan, Natural Extract, for Healthy Skin & Coat, 32 Fl Oz, for Dry Itchy Skin, All Breeds, by Natural Wunderz",$25.01,9,5,"['100%', '0%', '0%', '0%', '0%']"
515,"*INYAO Pet Grooming Glove, Efficient Pet Hair Remover Mitt,Gentle dusting Brush Gloves,Size Fit All Works for Dogs,Horses,Cats and Other Animals (1-Pair)",$16.99,4,4.4,"['69%', '0%', '31%', '0%', '0%']"
516,"*OMKAS Dog Carrier for Small Dogs Puppy Carrier for Small Dogs (Grey, Unadjustable Strap for Under 10 lbs)",$16.96,"11,773",4.2,"['64%', '14%', '11%', '5%', '7%']"
517,"*KYPET Mini Pet Hair Detailer Dog Hair Remover, Cat Hair Remover, Pet Hair Remover",Out of Stock,15,4.7,"['75%', '15%', '10%', '0%', '0%']"
518,*og Clothes Dog Fashion T Shirt Pet Apparel for Small Dog and Cat,Out of Stock,66,4.4,"['66%', '17%', '8%', '3%', '6%']"
519,"*GBE Dog Brush and Cat Brush, 2 in 1 Pet Undercoat Rake Grooming Tool for Deshedding, Mats & Tangles Removing, Shedding Brush and Dematting Comb for Large Small Dogs & Cats' Long & Short Hair Remover",$13.98,409,4.6,"['78%', '13%', '6%', '1%', '2%']"
520,*og brush cat brush pet grooming slicker dog cleaning slicker brush dog hair grooming,$15.90,0,0,"['0%', '0%', '0%', '0%', '0%']"
521,"*recknell MS-15 Pediatric/Medical/Veterinary Scale, 44 lb. Capacity, Removable Easy to Clean Platform, Large Bright Display",Out of Stock,27,4,"['61%', '10%', '12%', '7%', '11%']"
522,*ractive LTE GPS Dog Tracker,$49.99,"2,229",4,"['58%', '17%', '9%', '4%', '12%']"
523,"*OJOR Dog Nail Grinder, Powerful 2-Speed Nail Trimmers Quick Electric Rechargeable Pet Nail Grinder, Anti-Vibration Painless Paws Grooming & Smoothing Dog Nail Grinder for Large Medium Small Dog Cat",$19.99,8,4.6,"['61%', '39%', '0%', '0%', '0%']"
524,"*ELOMO Pet Hair Remover, Pet Roller and Pet Gloves, Pet Grooming Gloves & Reusable Dog Hair Remover Roller, Efficient Pet Hair Removal Tool for Your Pets and Furniture",$38.99,10,4.3,"['48%', '39%', '13%', '0%', '0%']"
525,"*et Hair Remover Brush -lint Remover for pet Hair - Animal Hair Removal Tool - Double-Sided Lint Brush with Self-Cleaning Base - Removes Dog Cat Fur from Clothing, Furniture",$13.99,27,3.9,"['52%', '17%', '12%', '6%', '13%']"
526,*odoro Dog Toys Interactive Dog Chew Toys Water Floating Dog Toy Balls Strong IQ Bouncy Food Dispensing Pet Toys Rope Bite-Resistant Dog Molar Puppy Teething,Out of Stock,0,0,"['0%', '0%', '0%', '0%', '0%']"
527,*etzinga Pet Grooming Brush Double-Sided Deshedding and Dematting Dogs and Cats Reduce Shedding by up to 95% Undercoat Rake Comb for Mats&Tangles Removing Great for Short to Long hair Small Large Breeds,$9.99,2,5,"['100%', '0%', '0%', '0%', '0%']"
528,"*OPPIN HEPA Air Purifiers for Home - with Fragrance Sponge UV Light, Eliminate Pollen Pet Hair Dander Smoke Dust Odors Airborne Contaminants for bedroom, Available for California",$49.99,"7,316",4.6,"['78%', '14%', '4%', '1%', '2%']"
529,*umba & Co. Dog Memorial Picture Frame with Sympathy Card - Beautiful Pet Sympathy Gifts for Dogs,$17.99,10,5,"['100%', '0%', '0%', '0%', '0%']"
530,*rigenere - Sanitizing Pet Shampoo,$17.00,0,0,"['0%', '0%', '0%', '0%', '0%']"
531,"*ew Version Pet Grooming Brush, Enhance Pet Grooming Glove with 255 Tips, Deshedding Glove for Dog and Cat, 1 Pair Left & Right Gentle De-Shedding Glove Brush",$15.99,"5,307",4.2,"['55%', '21%', '14%', '5%', '5%']"
532,*et Dental Water Additive – Dog Oral Care Without Brushing – Targets Plaque Buildup on Teeth for Healthier Gums and Breath Freshness – 16 oz,$24.95,6,3.3,"['43%', '0%', '19%', '19%', '19%']"
533,*ENSUIJIA Dematting Comb with 2 Sided Professional Grooming Rake for Cats & Dogs,$12.99,3,4.4,"['68%', '0%', '32%', '0%', '0%']"
534,"*TTAHO 2-in-1 Pet Hair Remover Roller, Reusable Dog Cat Hair Removal Brush with Self-Cleaning Base, Lint Rollers(4 Counts/240 Sheets) for Furniture, Couch, Carpet, Car Seat, Clothing - White",$21.99,1,5,"['100%', '0%', '0%', '0%', '0%']"
535,"*itty City Large Raised Cat Food Bowl Collection, Stress Free Pet Feeder and Waterer, Gray (CM-10062-CS01)",$12.99,258,4.6,"['76%', '13%', '6%', '2%', '2%']"
536,*ndura Flap Pet Door Double Flap Wall Mount Best Extra Insulated All Weather Energy Efficient Aluminum Dog Door Small Medium Large XL Black Tan White Doggy Frame Well Built Doggie Locking Cover,$629.99,483,4.6,"['79%', '12%', '4%', '2%', '3%']"
537,*llertech Pet Shampoo,$14.08,881,4.5,"['72%', '16%', '8%', '2%', '2%']"
538,*x Vitamins for Pets Rx D3 - Palatable Cholecalciferol - Hypoallergenic - Veterinary Formula - 2 fl. oz.,Out of Stock,69,4.5,"['77%', '10%', '6%', '2%', '5%']"
539,*asfuy Dog Nail Grinder Upgraded - Professional 2-Speed Electric Rechargeable Pet Nail Trimmer Painless Paws Grooming & Smoothing for Small Medium Large Dogs & Cats,$29.99,"55,144",4.5,"['74%', '15%', '7%', '2%', '2%']"
540,*ENSUIJIA Dematting Dog Comb with 9 Pieces of Serrated Blades,$9.50,0,0,"['0%', '0%', '0%', '0%', '0%']"
541,"*TTAHO 2-in-1 Pet Hair Remover Roller, Reusable Dog Cat Hair Removal Brush with Self-Cleaning Base, Lint Rollers(4 Counts/240 Sheets) for Furniture, Couch, Carpet, Car Seat, Clothing - Blue",$21.99,0,0,"['0%', '0%', '0%', '0%', '0%']"
542,"*et Hair Remover -Lint Brush/Remover-Dog & Cat Hair Remover with Self-Cleaning Base - Efficient Double Sided Animal Hair Removal Tool - Perfect for Clothing, Furniture, Couch, Carpet (Blue)",$10.99,72,3.7,"['45%', '16%', '16%', '11%', '13%']"
543,*.BARC Naturals Dog and Cat Urine & Odor Destroyer 28oz (2-Pack) - Remove Offensive Pet Stains & Odors - Plant-Based and Safe for Home & Family,$19.99,8,4.7,"['83%', '0%', '17%', '0%', '0%']"
544,*ioBag Premium Pet Waste Bags,Out of Stock,719,4.6,"['83%', '7%', '5%', '2%', '3%']"
545,"*ELOMO Lint Rollers for Pet Hair Extra Sticky, Upgrade Portable Lint Roller with 3 Rollers + 6 Paper Rolls, 360 Sheets Total, Perfect for Furniture, Couch, Carpet, Car Seat & Clothing, Blue",$9.99,592,4.2,"['60%', '15%', '13%', '5%', '6%']"
546,"*OTH WINNERS Dog Shedding Brush Kit, Self Cleaning Slicker Brush, Self cleaning slicker deshedding comb ,Shedding Blade for Dogs and Cats, Grooming Kit with Ergonomic Handle 3 Packs",$30.99,58,4.6,"['74%', '19%', '4%', '0%', '3%']"
547,"*oisturizing Conditioner For Dogs - Gentle Sulfate Free Formula For Post Shampoo Application, Conditions, Moisturizes and Detangles, Helps Dry Itchy Skin Conditions, Value Size (16 fl oz), Proudly Made In The USA",$14.97,151,4.7,"['82%', '12%', '2%', '0%', '4%']"
548,"*eettic Pet Hair Remover with Self-Cleaning Base, Reusable Double-Sided Fur Lint Removal Tool, Dog & Cat Hair Cleaning Brush, 1 Double-Sided Standard-Size, 1 Travel Small-Size, Orange HCMS001O",$13.99,0,0,"['0%', '0%', '0%', '0%', '0%']"
549,"*eeni Smart Home Pet and Baby Monitor with Camera, 1080p Wireless WiFi Camera with Motion and Sound Alert (Pastel Pink)",$69.99,89,4.1,"['62%', '13%', '11%', '3%', '12%']"
550,*CEVEN Wireless Dog Fence System-Wireless Pet Fence-Wireless Containment System for Dogs for Outdoor Rechargeable Waterproof Collar 850YD Remote for 15lbs-120lbs Dogs,$109.99,2,3.1,"['54%', '0%', '0%', '0%', '46%']"
551,"*ands-Free Dog Poop Bags Dispenser with LED Flashlight Poo Bags Holder with Carabiner and Fasteners (2 Holders 4 Rolls, LR44)",$10.99,13,4.1,"['55%', '17%', '10%', '17%', '0%']"
552,"*arxBuddy Anti Bark Dog Training Antibarking Device Ultrasonic to Stop Dog Barking with Dual LED Light and Strap, Safe for Pets Indoors and Outdoors",$28.95,"4,307",3.5,"['43%', '13%', '13%', '9%', '22%']"
553,"*eeni Smart Home Pet and Baby Monitor with Camera, 1080p Wireless WiFi Camera with Motion and Sound Alert (Pastel Blue)",$69.99,87,4.3,"['66%', '15%', '9%', '4%', '6%']"
554,"*mall Pet Select- Pine Shavings Chicken Bedding, 141L, Brown (Chikpine-141l)",$33.49,429,4.8,"['83%', '13%', '2%', '1%', '1%']"
555,"*UTHZZHY Pet Grooming Brush, 2 Sided Professional Dematting Comb Grooming Undercoat Rake, Effective Removing Knots for Cats, Dogs",Out of Stock,1,5,"['100%', '0%', '0%', '0%', '0%']"
556,"*et Hair Remover, Cat Hair Remover, Dog Hair Remover Reusable Self-Cleaning Brush for Lint, Fur Removal, Fur Remover Cleaner for Furniture, Carpet, Clothing, Car Seat, Upholstery, Lint Roller Brush",$18.95,"1,430",4.1,"['54%', '20%', '13%', '6%', '8%']"
557,*og Comb for Removes Tangles and Knots - Cat Comb for Removing Matted Fur - Grooming Tool with Stainless Steel Teeth and Ergonomic Grip Handle - Pet Hair Comb for Home Grooming Kit - Ebook Guide,$10.99,"4,322",4.7,"['82%', '12%', '3%', '1%', '1%']"
558,"*issell BigGreen Commercial Bagged Lightweight (8lb), Upright, Industrial, Vacuum Cleaner, BGU8000",Out of Stock,78,3.5,"['49%', '7%', '14%', '6%', '24%']"
559,"*eeni Smart Home Pet and Baby Monitor with Camera, 1080p Wireless WiFi Camera with Motion and Sound Alert (White)",$69.99,268,3.9,"['54%', '14%', '12%', '6%', '14%']"
560,"*APBULL Pet Hair Remover - Dog & Cat Hair Removal Brush - Reusable Double-Sided Fur Lint Removal Tool with Self-Cleaning Base, Perfect for Clothes, Carpet, Car Seat",$12.99,63,3.8,"['56%', '13%', '7%', '3%', '20%']"
561,"*obyya on the go Pet Carrier – Dog Backpack with 2 Collapsible Silicone Bowls, Detachable Poop Bag Dispenser – Water Resistant Oxford Material with Leak-Proof Lining – Ideal for Airport, Travel, Car",$42.99,0,0,"['0%', '0%', '0%', '0%', '0%']"
562,"*-buy 3 Pack Cat Groomer Brush Set, Cat Self Groomers Corner Massage Combs with Catnip, Pet Grooming Mitts Brush Gloves for Short Long Fur Cats, Pet Hair Remover Grooming Brush Massage Tool for Kitten Puppy",Out of Stock,12,4.5,"['77%', '11%', '0%', '12%', '0%']"
563,"*ERJOOC Self Cleaning Slicker Brush for Dogs and Cats Shedding and Grooming Tool for Pets to Gently Remove Loose Hair, Fur, Undercoat, Mats, Tangled Hair, knots",$10.99,1,5,"['100%', '0%', '0%', '0%', '0%']"
564,*EGUROS Self Cleaning Slicker Brush-Is a Brush for Dogs and Cats-Retractable Grooming Tools for Pet Hair Removal-Easy to Clean Dog Hair Brush -Yellow,$14.99,0,0,"['0%', '0%', '0%', '0%', '0%']"
565,"*andxbb Handle More Comfortable Pet Hair Removal Tool, Efficient and Simple Dog and Cat Animal Hair Removal Tool, Suitable for Sofa, Carpet, Car, Bed and Other Multi-Scene.",$21.99,3,4.6,"['63%', '37%', '0%', '0%', '0%']"
566,"*andxbb Very Efficient and Simple Dog and Cat Animal Shedding Tool, Suitable for Sofa, Carpet, Car, Bed and Other Multi-Scenes.",Out of Stock,1,4,"['0%', '100%', '0%', '0%', '0%']"
567,"*ELOMO Pet Hair Remover Gloves for Furniture, Pet Grooming Gloves Hair Removal for Dogs & Cats, 2 in 1 Function of Pet Deshedding & Hair Remover Glove with Five Finger Design, 1 Pair",$13.99,693,4,"['50%', '21%', '16%', '6%', '7%']"
568,*yper Pet Bumpy Palz Squeaking Dog Toys,Out of Stock,115,4.6,"['82%', '8%', '5%', '3%', '3%']"
569,"*OTTCO 2 in 1 Multifunctional Large Reusable Lint Rollers for Pet Hair Extra Sticky with High Density Lint Brush for Clothes,Bed Sheet,Food Residue,Perfect Chom Chom Roller for Cat&Dog Hair Remover",$21.38,4,5,"['100%', '0%', '0%', '0%', '0%']"
570,"*oyame-Cat Grooming Brush,Dog Brush for Shedding,Double Sided Dematting Undercoat Rake Comb for Pet",Out of Stock,0,0,"['0%', '0%', '0%', '0%', '0%']"
571,"*yHomeBody Natural Konjac Eye Cleaning Pads - Dog Eye Wipes, Pet Wipes for Dogs, Cat Eye Wipes, Dog Ear Wipes, Safe and Gentle Face Cleaning for Your Pet, Made from Biodegradable Konjac, 20pc",$14.99,9,4.6,"['78%', '0%', '22%', '0%', '0%']"
572,"*AWISE Pet Hypoallergenic Wipe Unscented Eye Wipes for Dogs and Cats, 140 Counts",$12.99,76,4.3,"['67%', '12%', '13%', '2%', '6%']"
573,"*b11 Pet Hair Remover - Lint Brush - Fur Removal Brush - 1 Double-Sided Standard-Size,1 Travel Small-Size, Self-Cleaning Base - Remove Cat and Dog Fur, Fluff from Carpet, Car Seat, Clothing, Couch",$12.98,6,3.4,"['22%', '36%', '21%', '0%', '21%']"
574,"*et Hair Remover - 1 Double-Sided Standard-Size, 1 Travel Pet Hair Removal Brush, Self-Cleaning Base - Remove Cat and Dog Fur, Lint, Fluff from Carpet, Car Seat, Couch, Clothing, Bedding, Fabric",$21.99,"7,902",4.4,"['66%', '16%', '10%', '4%', '5%']"
575,"*et to Brush, to Comb, to Remove Hair Gloves, for Cats and Dog to Use Bath Brush, Cat Brush, Cat Comb, Massage Comb and Push Cat Blue Gloves a Pair(Blue)",$9.99,3,5,"['100%', '0%', '0%', '0%', '0%']"
576,"*YPONIC Hypoallergenic Hinoki Cypress Moisture Detangling Mist for All Pets/Non-Toxic & Naturally Deodorizing/Restores, Nourishes & Protects/Boosts Shine + Softens 8.01oz (237ml)",$27.00,3,3.4,"['59%', '0%', '0%', '0%', '41%']"
577,"*b11 Pet Hair Remover - Lint Brush - Fur Removal Brush - 1 Double-Sided Standard-Size,1 Travel Small-Size, Self-Cleaning Base - Remove Cat and Dog Fur, Fluff from Carpet, Car Seat, Clothing, Couch",$12.98,6,3.4,"['22%', '36%', '21%', '0%', '21%']"
578,"*homChom Roller Dog Hair Remover, Cat Hair Remover, Pet Hair Remover",$24.95,"72,462",4.6,"['78%', '12%', '5%', '2%', '2%']"
579,"*KYPET Mini Pet Hair Detailer Dog Hair Remover, Cat Hair Remover, Pet Hair Remover",$14.99,15,4.7,"['75%', '15%', '10%', '0%', '0%']"
580,*llersearch Laboratories Pet Plus Oatmeal Anti-Allergen Dog Shampoo,$26.95,51,4.5,"['69%', '16%', '10%', '2%', '2%']"
581,"*YPONIC Hypoallergenic Hinoki Cypress Moisture Detangling Mist for All Pets/Non-Toxic & Naturally Deodorizing/Restores, Nourishes & Protects/Boosts Shine + Softens 8.01oz (237ml)",$27.00,3,3.4,"['59%', '0%', '0%', '0%', '41%']"
582,"*ercimoly Pet Hair Remover Roller for Couch/Carpet/Car Seat, Reusable Dog/Cat Hair Remover Roller, No Adhesive or Sticky Tape Needed Animal Hair Removal Tool, Portable Dog/Cat Fur Remover Roller",Out of Stock,0,0,"['0%', '0%', '0%', '0%', '0%']"
583,"*et Grooming Gloves, NIEBAIY Shedding, Bathing 2-in-1 Grooming Hair Remover Brush for Cats, Dogs",$4.99,9,3.7,"['36%', '24%', '27%', '0%', '14%']"
584,*r. Carpet Pet Stain Removal Formula,$19.97,20,3.9,"['51%', '14%', '19%', '0%', '15%']"
585,*rue Leaf Pet Hemp Everyday Omega Chews 200g (77001),Out of Stock,3,5,"['100%', '0%', '0%', '0%', '0%']"
586,"*etSafe Drinkwell Replacement Premium Carbon Filters for the 360 Plastic or Stainless Steel Multi-Pet Dog and Cat Water Fountains, 3 Pack - PAC19-14356, or 12 Pack - PAC00-16152",$11.95,"3,375",4.8,"['84%', '11%', '4%', '1%', '1%']"
587,"*iodegradable Dog Poop Bags | Compostable Dog Waste Bags | 100% Plastic Free, Unscented, Vegetable-Based & Eco-Friendly, Premium Thickness, Leak Proof, Easy Detach & Open | Standard Size | 60 Count",$9.99,"8,301",4.8,"['88%', '9%', '2%', '1%', '1%']"
588,*et Grooming Brush for Cats & Dogs - Double Sided Safe Dematting Rake Comb for Easy Mats & Tangles Removing - No More Nasty Shedding and Flying Hair,$11.59,2,5,"['100%', '0%', '0%', '0%', '0%']"
589,"*AIU Lint Roller, 6.3 inches, for Clothes Carpet Car Seats Dust Pet Dogs Cats Hair Extra Sticky Including Lint Roller Brush, Lint Roller Refill(60 Sheets) and Dust Cover",$5.99,22,4.3,"['74%', '2%', '11%', '6%', '7%']"
590,*ireless Security Camera，Wireless 3MP IP Camera，Wireless Security Surveillance Camera with Two Way Audio PTZ for Baby/Elder/Pet Monitor,$20.99,10,4.2,"['81%', '0%', '0%', '0%', '19%']"
591,"*INDAJI 【Upgrade】 Pet Hair Remover Roller Lint Remover,Reusable Dog & Cat Fur Remover Animal Hair Removal Tool for Furniture, Couch, Carpet, Car Seat,Bedding,Clothing",$14.99,5,5,"['100%', '0%', '0%', '0%', '0%']"
592,"*reeDote Pet Epilator Pet Hair Removal Tool, Suitable for Sofas, Car Seats or Other Furniture Items, Effectively Remove Pet Hair,Repeated use (No Adhesive Tape, Rags, Brushes Needed)",$21.99,1,5,"['100%', '0%', '0%', '0%', '0%']"
593,"*ingaHouse Pet Beauty Gloves, A Pair of Brush Removal Gloves, Brush Removal Efficient Pet Hair Removal Gloves, Cat and Dog Left and Right Hand Hair Removal Tools(Blue)",Out of Stock,5,3.8,"['23%', '39%', '38%', '0%', '0%']"
594,*ombo of MyVitalC Longevity + Nootropic + Sleep Aid + Supplement with MyVitalPet for Cats and Pets Salmon Flavored ESS60 in Organic Extra Virgin Olive Oil,Out of Stock,0,0,"['0%', '0%', '0%', '0%', '0%']"
595,"*RDORA Pet Hair Remover for Furniture/Bed, Reusable Dog Hair Remover Roller for Dog & Cat, Self-Cleaning, No Adhesive or Sticky Tape Needed, Perfect Fur Remover for Couch",$24.95,"4,554",4.4,"['68%', '15%', '8%', '4%', '5%']"
596,"*apid Rescue | Pet Odor Eliminator Urine Smell Remover | Natural Microbe Enzymatic Green Solution Fast-Acting on Cat & Dog Stains on Carpets, Wood Floors, Cars, Rugs (1pk)",$14.95,0,0,"['0%', '0%', '0%', '0%', '0%']"
597,"*enmore 31140 Pet Friendly Lightweight Bagged Upright Vacuum with Pet Handi-Mate, Triple HEPA, Telescoping Wand, 4-Position Height Adjustment, 3 Cleaning Tools and AAFA Certified",$269.99,187,4.4,"['71%', '14%', '6%', '4%', '5%']"
598,"*et Grooming Kit for Dog and Cat with 2 Sided Grooming Brush and 2 Sided Grooming Glove for De-Shedding, De-Matting and Cleaning All Pet Hair Effectively",$16.97,256,4.5,"['68%', '21%', '6%', '3%', '1%']"
599,"*ozy Roller Pro Dog Hair Remover and Cat Hair Remover (2021 Model) – Quickly Removes Pet Hair from Furniture – Easier to Use Than Vacuums, Brushes, Gloves, and Sticky Lint Rollers",$14.95,374,4.1,"['55%', '19%', '13%', '6%', '7%']"
600,"*60 EVO for Dogs - Organic Olive Oil, Pure C60 ESS60 & Natural Bacon Essence - Support Pet Joints, Flexibility, Energy, Immunity - 3 oz",$70.00,1,5,"['100%', '0%', '0%', '0%', '0%']"
601,"*et Water Fountain Replacement Filter, Cat and Dog Activated Carbon Round Fountain Filter Keep Water Fresh Removes Odors (12 Packs)",$14.99,0,0,"['0%', '0%', '0%', '0%', '0%']"
602,"*et Wrap - is The Pet Hair Remover Roller for Dog & Cat Fur - Efficient Animal Hair Removal Tool - Perfect for Furniture, Couch, Carpet, Car Seat",$14.95,0,0,"['0%', '0%', '0%', '0%', '0%']"
603,*rue Leaf Pet 77006 Hemp Hip + Joint Chews 600g,$29.69,7,4,"['63%', '18%', '0%', '0%', '19%']"
604,"*KYPET Mini Pet Hair Detailer Dog Hair Remover, Cat Hair Remover, Pet Hair Remover",$10.99,15,4.7,"['75%', '15%', '10%', '0%', '0%']"
605,"*MPETV 2-in-1 Cat Comb for Deshedding Massage Detangling Dog Cat Brush for Short Long-haird Cats Portable Cat Grooming Supplies, Compact Cat Hair Brush Dematting Tool for Dogs, Puppies and Small Pets",$9.99,1,5,"['100%', '0%', '0%', '0%', '0%']"
606,"*erkley Jensen Pet Training Pads, 100 ct.",Out of Stock,0,0,"['0%', '0%', '0%', '0%', '0%']"
607,"*et Hair Remover Brush, Lint Brushes Double-Sided Fur Lint Removal Brush with Self-Cleaning Base for Remove Cat and Dog Fur, Lint, Fluff from Carpet, Car Seat, Couch, Clothing, Bedding, Fabric",$12.99,26,4,"['50%', '21%', '20%', '0%', '9%']"
608,*anotin Unique Style Bandana for Pet Dog Cat Plaid Set Matching Scrunchie Bandana Bow for Owner Set Medium Dogs Accessories Kit,$10.99,1,5,"['100%', '0%', '0%', '0%', '0%']"
609,"*ESTON Dog Nail Grinder - Professional Electric Pet Nail Trimmer for Large Medium Small Dogs & Cats - Painless Paws Grooming, Smoothing, Trimming Tool - Rechargeable & Clippers Quiet (3-Speed)",$16.99,186,4.4,"['78%', '5%', '4%', '4%', '9%']"
610,*rigenere - Relaxing Pet Shampoo - Lavender,$17.00,0,0,"['0%', '0%', '0%', '0%', '0%']"
